reaction	linear_coefficient
MAR04196	[np.float64(6.570980090049546e-05)]
MAR04197	[np.float64(6.570980090049546e-05)]
MAR04287	[2.911450790225425e-05]
MAR04690	[np.float64(6.570980090049546e-05)]
MAR04693	[0.004071677923888144]
MAR06780	[3.001434240478342e-05]
MAR06968	[np.float64(6.570980090049546e-05)]
MAR06969	[0.009117273512233697]
MAR06970	[np.float64(6.570980090049546e-05)]
MAR06971	[3.9141704171673964e-05]
MAR06972	[3.9141704171673964e-05]
MAR07641	[0.005384280491297039]
MAR07642	[7.735074205726712e-05]
MAR08626	[0.005763777341666581]
MAR08628	[0.009117273512233697]
MAR03806	[np.float64(6.570980090049546e-05)]
MAR03807	[2.911450790225425e-05]
MAR03809	[0.009117273512233697]
MAR03816	[0.004935899558173957]
MAR03819	[np.float64(6.570980090049546e-05)]
MAR03820	[np.float64(6.570980090049546e-05)]
MAR03832	[7.735074205726712e-05]
MAR03833	[np.float64(6.570980090049546e-05)]
MAR03835	[np.float64(6.570980090049546e-05)]
MAR03837	[np.float64(6.570980090049546e-05)]
MAR03895	[np.float64(6.570980090049546e-05)]
MAR03897	[np.float64(6.570980090049546e-05)]
MAR03956	[np.float64(6.570980090049546e-05)]
MAR03993	[np.float64(6.570980090049546e-05)]
MAR04073	[np.float64(6.570980090049546e-05)]
MAR04075	[2.911450790225425e-05]
MAR04077	[2.911450790225425e-05]
MAR04190	[np.float64(6.570980090049546e-05)]
MAR04191	[np.float64(6.570980090049546e-05)]
MAR04212	[4.033159194231788e-05]
MAR04422	[4.033159194231788e-05]
MAR04423	[np.float64(6.570980090049546e-05)]
MAR04424	[0.004935899558173957]
MAR04583	[np.float64(6.570980090049546e-05)]
MAR04605	[np.float64(6.570980090049546e-05)]
MAR04606	[0.004103800975592414]
MAR04607	[np.float64(6.570980090049546e-05)]
MAR04776	[np.float64(6.570980090049546e-05)]
MAR04777	[np.float64(6.570980090049546e-05)]
MAR04778	[np.float64(6.570980090049546e-05)]
MAR04779	[np.float64(6.570980090049546e-05)]
MAR04780	[np.float64(6.570980090049546e-05)]
MAR04781	[np.float64(6.570980090049546e-05)]
MAR04784	[np.float64(6.570980090049546e-05)]
MAR04785	[np.float64(6.570980090049546e-05)]
MAR04786	[3.001434240478342e-05]
MAR04787	[0.004840015865748459]
MAR05384	[np.float64(6.570980090049546e-05)]
MAR06929	[2.911450790225425e-05]
MAR06930	[2.911450790225425e-05]
MAR06931	[np.float64(6.570980090049546e-05)]
MAR06932	[np.float64(6.570980090049546e-05)]
MAR06933	[np.float64(6.570980090049546e-05)]
MAR06934	[np.float64(6.570980090049546e-05)]
MAR06935	[np.float64(6.570980090049546e-05)]
MAR06936	[np.float64(6.570980090049546e-05)]
MAR06938	[2.911450790225425e-05]
MAR06939	[2.911450790225425e-05]
MAR06940	[7.735074205726712e-05]
MAR06941	[np.float64(6.570980090049546e-05)]
MAR06942	[np.float64(6.570980090049546e-05)]
MAR06943	[np.float64(6.570980090049546e-05)]
MAR06944	[np.float64(6.570980090049546e-05)]
