reaction	linear_coefficient
MAR02754	[np.float64(9.858754595081572e-05)]
MAR02757	[np.float64(9.858754595081572e-05)]
MAR02758	[np.float64(9.858754595081572e-05)]
MAR02760	[np.float64(9.858754595081572e-05)]
MAR02761	[np.float64(9.858754595081572e-05)]
MAR02764	[np.float64(9.858754595081572e-05)]
MAR02766	[np.float64(9.858754595081572e-05)]
MAR02769	[np.float64(9.858754595081572e-05)]
MAR02770	[np.float64(9.858754595081572e-05)]
MAR02772	[np.float64(9.858754595081572e-05)]
MAR02773	[np.float64(9.858754595081572e-05)]
MAR02775	[np.float64(9.858754595081572e-05)]
MAR02776	[np.float64(9.858754595081572e-05)]
MAR03519	[np.float64(9.858754595081572e-05)]
MAR03520	[np.float64(9.858754595081572e-05)]
MAR08417	[np.float64(9.858754595081572e-05)]
MAR08418	[np.float64(9.858754595081572e-05)]
MAR03027	[np.float64(9.858754595081572e-05)]
MAR03028	[np.float64(9.858754595081572e-05)]
MAR03029	[np.float64(9.858754595081572e-05)]
MAR03030	[np.float64(9.858754595081572e-05)]
MAR03033	[np.float64(9.858754595081572e-05)]
MAR03034	[np.float64(9.858754595081572e-05)]
MAR03035	[np.float64(9.858754595081572e-05)]
MAR03037	[np.float64(9.858754595081572e-05)]
MAR02778	[np.float64(9.858754595081572e-05)]
MAR02780	[np.float64(9.858754595081572e-05)]
MAR02783	[np.float64(9.858754595081572e-05)]
MAR02785	[np.float64(9.858754595081572e-05)]
MAR02787	[np.float64(9.858754595081572e-05)]
MAR02788	[np.float64(9.858754595081572e-05)]
MAR02789	[np.float64(9.858754595081572e-05)]
MAR02790	[np.float64(9.858754595081572e-05)]
MAR02791	[np.float64(9.858754595081572e-05)]
MAR02792	[np.float64(9.858754595081572e-05)]
MAR02793	[np.float64(9.858754595081572e-05)]
MAR02794	[np.float64(9.858754595081572e-05)]
MAR02795	[np.float64(9.858754595081572e-05)]
MAR02796	[np.float64(9.858754595081572e-05)]
MAR02797	[np.float64(9.858754595081572e-05)]
MAR02798	[np.float64(9.858754595081572e-05)]
MAR02799	[np.float64(9.858754595081572e-05)]
MAR02800	[np.float64(9.858754595081572e-05)]
MAR02801	[np.float64(9.858754595081572e-05)]
MAR02803	[np.float64(9.858754595081572e-05)]
MAR02805	[np.float64(9.858754595081572e-05)]
MAR02806	[np.float64(9.858754595081572e-05)]
MAR02807	[np.float64(9.858754595081572e-05)]
MAR02809	[np.float64(9.858754595081572e-05)]
MAR02811	[np.float64(9.858754595081572e-05)]
MAR02812	[np.float64(9.858754595081572e-05)]
MAR02813	[np.float64(9.858754595081572e-05)]
MAR02814	[np.float64(9.858754595081572e-05)]
MAR02815	[np.float64(9.858754595081572e-05)]
MAR02816	[np.float64(9.858754595081572e-05)]
MAR02817	[np.float64(9.858754595081572e-05)]
MAR02819	[np.float64(9.858754595081572e-05)]
MAR02821	[np.float64(9.858754595081572e-05)]
MAR02822	[np.float64(9.858754595081572e-05)]
MAR02823	[np.float64(9.858754595081572e-05)]
MAR02824	[np.float64(9.858754595081572e-05)]
MAR02825	[np.float64(9.858754595081572e-05)]
MAR02827	[np.float64(9.858754595081572e-05)]
MAR02829	[np.float64(9.858754595081572e-05)]
MAR02830	[np.float64(9.858754595081572e-05)]
MAR02831	[np.float64(9.858754595081572e-05)]
MAR02832	[np.float64(9.858754595081572e-05)]
MAR02833	[np.float64(9.858754595081572e-05)]
MAR02834	[np.float64(9.858754595081572e-05)]
MAR02835	[np.float64(9.858754595081572e-05)]
MAR02836	[np.float64(9.858754595081572e-05)]
MAR02837	[np.float64(9.858754595081572e-05)]
MAR02838	[np.float64(9.858754595081572e-05)]
MAR02839	[np.float64(9.858754595081572e-05)]
MAR02840	[np.float64(9.858754595081572e-05)]
MAR02841	[np.float64(9.858754595081572e-05)]
MAR02842	[np.float64(9.858754595081572e-05)]
MAR02843	[np.float64(9.858754595081572e-05)]
MAR02844	[np.float64(9.858754595081572e-05)]
MAR02845	[np.float64(9.858754595081572e-05)]
MAR02846	[np.float64(9.858754595081572e-05)]
MAR02847	[np.float64(9.858754595081572e-05)]
MAR02848	[np.float64(9.858754595081572e-05)]
MAR02849	[np.float64(9.858754595081572e-05)]
MAR02850	[np.float64(9.858754595081572e-05)]
MAR02851	[np.float64(9.858754595081572e-05)]
MAR02852	[np.float64(9.858754595081572e-05)]
MAR02853	[np.float64(9.858754595081572e-05)]
MAR02854	[np.float64(9.858754595081572e-05)]
MAR02855	[np.float64(9.858754595081572e-05)]
MAR02856	[np.float64(9.858754595081572e-05)]
MAR02857	[np.float64(9.858754595081572e-05)]
MAR02859	[np.float64(9.858754595081572e-05)]
MAR02861	[np.float64(9.858754595081572e-05)]
MAR02862	[np.float64(9.858754595081572e-05)]
MAR02863	[np.float64(9.858754595081572e-05)]
MAR02864	[np.float64(9.858754595081572e-05)]
MAR02865	[np.float64(9.858754595081572e-05)]
MAR02866	[np.float64(9.858754595081572e-05)]
MAR02867	[np.float64(9.858754595081572e-05)]
MAR02868	[np.float64(9.858754595081572e-05)]
MAR02869	[np.float64(9.858754595081572e-05)]
MAR02870	[np.float64(9.858754595081572e-05)]
MAR02871	[np.float64(9.858754595081572e-05)]
MAR02872	[np.float64(9.858754595081572e-05)]
MAR02873	[np.float64(9.858754595081572e-05)]
MAR02874	[np.float64(9.858754595081572e-05)]
MAR02875	[np.float64(9.858754595081572e-05)]
MAR02876	[np.float64(9.858754595081572e-05)]
MAR02878	[np.float64(9.858754595081572e-05)]
MAR02879	[np.float64(9.858754595081572e-05)]
MAR02880	[np.float64(9.858754595081572e-05)]
MAR02882	[np.float64(9.858754595081572e-05)]
MAR02884	[np.float64(9.858754595081572e-05)]
MAR02886	[np.float64(9.858754595081572e-05)]
MAR02888	[np.float64(9.858754595081572e-05)]
MAR02890	[np.float64(9.858754595081572e-05)]
MAR02892	[np.float64(9.858754595081572e-05)]
MAR02894	[np.float64(9.858754595081572e-05)]
MAR02896	[np.float64(9.858754595081572e-05)]
MAR02897	[np.float64(9.858754595081572e-05)]
MAR02898	[np.float64(9.858754595081572e-05)]
MAR02899	[np.float64(9.858754595081572e-05)]
MAR02900	[np.float64(9.858754595081572e-05)]
MAR02901	[np.float64(9.858754595081572e-05)]
MAR02902	[np.float64(9.858754595081572e-05)]
MAR02903	[np.float64(9.858754595081572e-05)]
MAR02904	[np.float64(9.858754595081572e-05)]
MAR02905	[np.float64(9.858754595081572e-05)]
MAR02906	[np.float64(9.858754595081572e-05)]
MAR02907	[np.float64(9.858754595081572e-05)]
MAR02908	[np.float64(9.858754595081572e-05)]
MAR02909	[np.float64(9.858754595081572e-05)]
MAR02910	[np.float64(9.858754595081572e-05)]
MAR02911	[np.float64(9.858754595081572e-05)]
MAR02912	[np.float64(9.858754595081572e-05)]
MAR02913	[np.float64(9.858754595081572e-05)]
MAR02914	[np.float64(9.858754595081572e-05)]
MAR02915	[np.float64(9.858754595081572e-05)]
MAR02916	[np.float64(9.858754595081572e-05)]
MAR02917	[np.float64(9.858754595081572e-05)]
MAR02918	[np.float64(9.858754595081572e-05)]
MAR02919	[np.float64(9.858754595081572e-05)]
MAR02920	[np.float64(9.858754595081572e-05)]
MAR02921	[np.float64(9.858754595081572e-05)]
MAR02922	[np.float64(9.858754595081572e-05)]
MAR02923	[np.float64(9.858754595081572e-05)]
MAR02924	[np.float64(9.858754595081572e-05)]
MAR02925	[np.float64(9.858754595081572e-05)]
MAR02926	[np.float64(9.858754595081572e-05)]
MAR02927	[np.float64(9.858754595081572e-05)]
MAR02928	[np.float64(9.858754595081572e-05)]
MAR02929	[np.float64(9.858754595081572e-05)]
MAR02930	[np.float64(9.858754595081572e-05)]
MAR02931	[np.float64(9.858754595081572e-05)]
MAR02932	[np.float64(9.858754595081572e-05)]
MAR00001	[3.818211092224567e-05]
MAR00002	[0.00762995585464111]
MAR00003	[np.float64(9.858754595081572e-05)]
MAR00005	[3.8481735838703785e-05]
MAR00449	[np.float64(9.858754595081572e-05)]
MAR00604	[np.float64(9.858754595081572e-05)]
MAR00605	[np.float64(9.858754595081572e-05)]
MAR00665	[np.float64(9.858754595081572e-05)]
MAR00667	[np.float64(9.858754595081572e-05)]
MAR00668	[np.float64(9.858754595081572e-05)]
MAR00669	[np.float64(9.858754595081572e-05)]
MAR00670	[np.float64(9.858754595081572e-05)]
MAR00671	[np.float64(9.858754595081572e-05)]
MAR00672	[np.float64(9.858754595081572e-05)]
MAR00679	[3.8481735838703785e-05]
MAR00680	[3.8481735838703785e-05]
MAR00681	[3.8481735838703785e-05]
MAR00682	[3.8481735838703785e-05]
MAR00683	[3.8481735838703785e-05]
MAR00684	[3.8481735838703785e-05]
MAR07588	[np.float64(9.858754595081572e-05)]
MAR03053	[np.float64(9.858754595081572e-05)]
MAR03054	[np.float64(9.858754595081572e-05)]
MAR03055	[np.float64(9.858754595081572e-05)]
MAR03057	[np.float64(9.858754595081572e-05)]
MAR03058	[3.80118259440596e-05]
MAR03059	[np.float64(9.858754595081572e-05)]
MAR03060	[np.float64(9.858754595081572e-05)]
MAR03062	[np.float64(9.858754595081572e-05)]
MAR03063	[3.80118259440596e-05]
MAR03064	[np.float64(9.858754595081572e-05)]
MAR03065	[np.float64(9.858754595081572e-05)]
MAR03066	[np.float64(9.858754595081572e-05)]
MAR03067	[3.80118259440596e-05]
MAR03068	[np.float64(9.858754595081572e-05)]
MAR03069	[np.float64(9.858754595081572e-05)]
MAR03070	[np.float64(9.858754595081572e-05)]
MAR03071	[3.80118259440596e-05]
MAR03072	[np.float64(9.858754595081572e-05)]
MAR03073	[np.float64(9.858754595081572e-05)]
MAR03074	[np.float64(9.858754595081572e-05)]
MAR03075	[3.80118259440596e-05]
MAR03076	[np.float64(9.858754595081572e-05)]
MAR03077	[np.float64(9.858754595081572e-05)]
MAR03078	[np.float64(9.858754595081572e-05)]
MAR03079	[3.80118259440596e-05]
MAR03080	[np.float64(9.858754595081572e-05)]
MAR03081	[np.float64(9.858754595081572e-05)]
MAR03082	[np.float64(9.858754595081572e-05)]
MAR03083	[3.80118259440596e-05]
MAR03084	[np.float64(9.858754595081572e-05)]
MAR03085	[np.float64(9.858754595081572e-05)]
MAR03086	[np.float64(9.858754595081572e-05)]
MAR03087	[3.80118259440596e-05]
MAR03088	[np.float64(9.858754595081572e-05)]
MAR03089	[np.float64(9.858754595081572e-05)]
MAR03090	[np.float64(9.858754595081572e-05)]
MAR03091	[3.80118259440596e-05]
MAR03092	[np.float64(9.858754595081572e-05)]
MAR03093	[np.float64(9.858754595081572e-05)]
MAR03094	[np.float64(9.858754595081572e-05)]
MAR03095	[3.80118259440596e-05]
MAR03096	[np.float64(9.858754595081572e-05)]
MAR03097	[np.float64(9.858754595081572e-05)]
MAR03098	[np.float64(9.858754595081572e-05)]
MAR03099	[3.80118259440596e-05]
MAR03100	[np.float64(9.858754595081572e-05)]
MAR03101	[np.float64(9.858754595081572e-05)]
MAR03102	[np.float64(9.858754595081572e-05)]
MAR03103	[3.80118259440596e-05]
MAR03104	[np.float64(9.858754595081572e-05)]
MAR03106	[np.float64(9.858754595081572e-05)]
MAR03056	[np.float64(9.858754595081572e-05)]
MAR03326	[np.float64(9.858754595081572e-05)]
MAR03327	[3.80118259440596e-05]
MAR03328	[np.float64(9.858754595081572e-05)]
MAR03329	[np.float64(9.858754595081572e-05)]
MAR03330	[np.float64(9.858754595081572e-05)]
MAR03331	[3.80118259440596e-05]
MAR03332	[np.float64(9.858754595081572e-05)]
MAR03333	[np.float64(9.858754595081572e-05)]
MAR03334	[np.float64(9.858754595081572e-05)]
MAR03335	[3.80118259440596e-05]
MAR03336	[np.float64(9.858754595081572e-05)]
MAR03337	[np.float64(9.858754595081572e-05)]
MAR03338	[np.float64(9.858754595081572e-05)]
MAR03339	[3.80118259440596e-05]
MAR03340	[np.float64(9.858754595081572e-05)]
MAR03341	[np.float64(9.858754595081572e-05)]
MAR03342	[np.float64(9.858754595081572e-05)]
MAR03343	[3.80118259440596e-05]
MAR03344	[np.float64(9.858754595081572e-05)]
MAR03345	[np.float64(9.858754595081572e-05)]
MAR03346	[np.float64(9.858754595081572e-05)]
MAR03347	[3.80118259440596e-05]
MAR03348	[np.float64(9.858754595081572e-05)]
MAR03349	[np.float64(9.858754595081572e-05)]
MAR03350	[np.float64(9.858754595081572e-05)]
MAR03351	[3.80118259440596e-05]
MAR03352	[np.float64(9.858754595081572e-05)]
MAR03353	[np.float64(9.858754595081572e-05)]
MAR03355	[3.80118259440596e-05]
MAR03365	[3.80118259440596e-05]
MAR03367	[np.float64(9.858754595081572e-05)]
MAR03368	[np.float64(9.858754595081572e-05)]
MAR03370	[3.80118259440596e-05]
MAR03372	[np.float64(9.858754595081572e-05)]
MAR03373	[np.float64(9.858754595081572e-05)]
MAR03375	[3.80118259440596e-05]
MAR03478	[np.float64(9.858754595081572e-05)]
MAR03480	[0.005429157187097488]
MAR03481	[np.float64(9.858754595081572e-05)]
MAR03482	[0.005429157187097488]
MAR03484	[np.float64(9.858754595081572e-05)]
MAR03486	[np.float64(9.858754595081572e-05)]
MAR03488	[np.float64(9.858754595081572e-05)]
MAR03491	[np.float64(9.858754595081572e-05)]
MAR03493	[0.005429157187097488]
MAR03498	[np.float64(9.858754595081572e-05)]
MAR03501	[3.80118259440596e-05]
MAR03503	[np.float64(9.858754595081572e-05)]
MAR03505	[np.float64(9.858754595081572e-05)]
MAR03506	[np.float64(9.858754595081572e-05)]
MAR03508	[3.80118259440596e-05]
MAR03509	[np.float64(9.858754595081572e-05)]
MAR03510	[np.float64(9.858754595081572e-05)]
MAR03511	[np.float64(9.858754595081572e-05)]
MAR03512	[np.float64(9.858754595081572e-05)]
MAR03513	[3.80118259440596e-05]
MAR03514	[np.float64(9.858754595081572e-05)]
MAR03515	[np.float64(9.858754595081572e-05)]
MAR03517	[np.float64(9.858754595081572e-05)]
MAR03302	[3.80118259440596e-05]
MAR03304	[np.float64(9.858754595081572e-05)]
MAR03305	[np.float64(9.858754595081572e-05)]
MAR03307	[3.80118259440596e-05]
MAR03309	[np.float64(9.858754595081572e-05)]
MAR03310	[np.float64(9.858754595081572e-05)]
MAR03312	[3.80118259440596e-05]
MAR03314	[np.float64(9.858754595081572e-05)]
MAR03315	[np.float64(9.858754595081572e-05)]
MAR03316	[3.80118259440596e-05]
MAR03317	[3.80118259440596e-05]
MAR03319	[np.float64(9.858754595081572e-05)]
MAR03320	[np.float64(9.858754595081572e-05)]
MAR03321	[np.float64(9.858754595081572e-05)]
MAR03323	[3.80118259440596e-05]
MAR03107	[np.float64(9.858754595081572e-05)]
MAR03108	[3.80118259440596e-05]
MAR03109	[3.728206335263105e-05]
MAR03110	[3.80118259440596e-05]
MAR03111	[np.float64(9.858754595081572e-05)]
MAR03112	[3.80118259440596e-05]
MAR03113	[3.728206335263105e-05]
MAR03114	[3.80118259440596e-05]
MAR03115	[np.float64(9.858754595081572e-05)]
MAR03116	[3.80118259440596e-05]
MAR03117	[3.728206335263105e-05]
MAR03118	[3.80118259440596e-05]
MAR03121	[np.float64(9.858754595081572e-05)]
MAR03122	[3.80118259440596e-05]
MAR03123	[3.728206335263105e-05]
MAR03125	[3.80118259440596e-05]
MAR03128	[np.float64(9.858754595081572e-05)]
MAR03129	[3.80118259440596e-05]
MAR03130	[3.728206335263105e-05]
MAR03132	[3.80118259440596e-05]
MAR03135	[np.float64(9.858754595081572e-05)]
MAR03136	[3.728206335263105e-05]
MAR03137	[3.728206335263105e-05]
MAR03139	[3.80118259440596e-05]
MAR03142	[np.float64(9.858754595081572e-05)]
MAR03143	[3.728206335263105e-05]
MAR03144	[3.728206335263105e-05]
MAR03146	[3.80118259440596e-05]
MAR03149	[np.float64(9.858754595081572e-05)]
MAR03150	[3.728206335263105e-05]
MAR03151	[3.728206335263105e-05]
MAR03153	[3.80118259440596e-05]
MAR03156	[np.float64(9.858754595081572e-05)]
MAR03157	[3.728206335263105e-05]
MAR03158	[3.728206335263105e-05]
MAR03160	[3.80118259440596e-05]
MAR03398	[3.728206335263105e-05]
MAR03406	[3.728206335263105e-05]
MAR03407	[3.728206335263105e-05]
MAR03408	[3.728206335263105e-05]
MAR03409	[3.728206335263105e-05]
MAR03411	[3.728206335263105e-05]
MAR03413	[3.728206335263105e-05]
MAR03414	[3.728206335263105e-05]
MAR03416	[3.728206335263105e-05]
MAR03421	[3.728206335263105e-05]
MAR03423	[3.728206335263105e-05]
MAR03424	[3.728206335263105e-05]
MAR03425	[3.728206335263105e-05]
MAR09719	[3.728206335263105e-05]
MAR03427	[3.728206335263105e-05]
MAR03428	[3.728206335263105e-05]
MAR03429	[3.728206335263105e-05]
MAR03430	[3.728206335263105e-05]
MAR03431	[3.728206335263105e-05]
MAR03432	[3.728206335263105e-05]
MAR03433	[3.728206335263105e-05]
MAR03170	[np.float64(9.858754595081572e-05)]
MAR03171	[3.80118259440596e-05]
MAR03172	[3.728206335263105e-05]
MAR03173	[3.80118259440596e-05]
MAR03174	[np.float64(9.858754595081572e-05)]
MAR03175	[3.80118259440596e-05]
MAR03176	[3.728206335263105e-05]
MAR03177	[3.80118259440596e-05]
MAR03178	[np.float64(9.858754595081572e-05)]
MAR03179	[3.80118259440596e-05]
MAR03180	[3.728206335263105e-05]
MAR03181	[3.80118259440596e-05]
MAR03182	[np.float64(9.858754595081572e-05)]
MAR03183	[3.80118259440596e-05]
MAR03184	[3.728206335263105e-05]
MAR03185	[3.80118259440596e-05]
MAR03186	[np.float64(9.858754595081572e-05)]
MAR03187	[3.80118259440596e-05]
MAR03188	[3.728206335263105e-05]
MAR03189	[3.80118259440596e-05]
MAR03190	[np.float64(9.858754595081572e-05)]
MAR03191	[3.728206335263105e-05]
MAR03192	[3.728206335263105e-05]
MAR03193	[3.80118259440596e-05]
MAR03194	[np.float64(9.858754595081572e-05)]
MAR03195	[3.728206335263105e-05]
MAR03196	[3.728206335263105e-05]
MAR03197	[3.80118259440596e-05]
MAR03198	[np.float64(9.858754595081572e-05)]
MAR03199	[3.728206335263105e-05]
MAR03200	[3.728206335263105e-05]
MAR03201	[3.80118259440596e-05]
MAR03202	[np.float64(9.858754595081572e-05)]
MAR03203	[3.728206335263105e-05]
MAR03204	[3.728206335263105e-05]
MAR03205	[3.80118259440596e-05]
MAR03396	[np.float64(9.858754595081572e-05)]
MAR03397	[np.float64(9.858754595081572e-05)]
MAR03240	[np.float64(9.858754595081572e-05)]
MAR03241	[3.80118259440596e-05]
MAR03242	[3.728206335263105e-05]
MAR03243	[3.80118259440596e-05]
MAR03244	[np.float64(9.858754595081572e-05)]
MAR03245	[3.80118259440596e-05]
MAR03246	[3.728206335263105e-05]
MAR03247	[3.80118259440596e-05]
MAR03250	[np.float64(9.858754595081572e-05)]
MAR03252	[3.80118259440596e-05]
MAR03254	[3.728206335263105e-05]
MAR03256	[3.80118259440596e-05]
MAR03258	[np.float64(9.858754595081572e-05)]
MAR03260	[3.80118259440596e-05]
MAR03262	[3.728206335263105e-05]
MAR03264	[3.80118259440596e-05]
MAR03272	[np.float64(9.858754595081572e-05)]
MAR03356	[np.float64(9.858754595081572e-05)]
MAR03357	[3.80118259440596e-05]
MAR03358	[np.float64(9.858754595081572e-05)]
MAR03359	[np.float64(9.858754595081572e-05)]
MAR03360	[np.float64(9.858754595081572e-05)]
MAR03361	[3.80118259440596e-05]
MAR03362	[np.float64(9.858754595081572e-05)]
MAR03363	[np.float64(9.858754595081572e-05)]
MAR03218	[np.float64(9.858754595081572e-05)]
MAR03219	[3.80118259440596e-05]
MAR03220	[3.728206335263105e-05]
MAR03221	[3.80118259440596e-05]
MAR03222	[np.float64(9.858754595081572e-05)]
MAR03223	[3.80118259440596e-05]
MAR03224	[3.728206335263105e-05]
MAR03225	[3.80118259440596e-05]
MAR03226	[np.float64(9.858754595081572e-05)]
MAR03227	[3.80118259440596e-05]
MAR03228	[3.728206335263105e-05]
MAR03229	[3.80118259440596e-05]
MAR03230	[np.float64(9.858754595081572e-05)]
MAR03231	[3.80118259440596e-05]
MAR03232	[3.728206335263105e-05]
MAR03233	[3.80118259440596e-05]
MAR03234	[np.float64(9.858754595081572e-05)]
MAR03235	[3.80118259440596e-05]
MAR03236	[3.728206335263105e-05]
MAR03237	[3.80118259440596e-05]
MAR03239	[np.float64(9.858754595081572e-05)]
MAR03275	[np.float64(9.858754595081572e-05)]
MAR03277	[3.80118259440596e-05]
MAR03278	[3.728206335263105e-05]
MAR03279	[3.80118259440596e-05]
MAR03280	[np.float64(9.858754595081572e-05)]
MAR03281	[3.80118259440596e-05]
MAR03282	[3.728206335263105e-05]
MAR03283	[3.80118259440596e-05]
MAR03284	[np.float64(9.858754595081572e-05)]
MAR03285	[3.80118259440596e-05]
MAR03286	[3.728206335263105e-05]
MAR03287	[3.80118259440596e-05]
MAR03288	[np.float64(9.858754595081572e-05)]
MAR03290	[3.728206335263105e-05]
MAR03292	[3.728206335263105e-05]
MAR03293	[3.80118259440596e-05]
MAR03294	[np.float64(9.858754595081572e-05)]
MAR03298	[np.float64(9.858754595081572e-05)]
MAR01174	[3.80118259440596e-05]
MAR01175	[np.float64(9.858754595081572e-05)]
MAR01176	[np.float64(9.858754595081572e-05)]
MAR01177	[3.80118259440596e-05]
MAR01178	[3.728206335263105e-05]
MAR01179	[3.80118259440596e-05]
MAR01180	[np.float64(9.858754595081572e-05)]
MAR01181	[np.float64(9.858754595081572e-05)]
MAR01182	[3.80118259440596e-05]
MAR01183	[3.728206335263105e-05]
MAR01184	[3.80118259440596e-05]
MAR01216	[3.80118259440596e-05]
MAR01217	[np.float64(9.858754595081572e-05)]
MAR01218	[np.float64(9.858754595081572e-05)]
MAR01219	[3.80118259440596e-05]
MAR01220	[3.728206335263105e-05]
MAR01221	[3.80118259440596e-05]
MAR01222	[np.float64(9.858754595081572e-05)]
MAR01223	[np.float64(9.858754595081572e-05)]
MAR01224	[3.80118259440596e-05]
MAR01225	[3.728206335263105e-05]
MAR01226	[3.80118259440596e-05]
MAR03522	[np.float64(9.858754595081572e-05)]
MAR03523	[3.728206335263105e-05]
MAR03524	[3.728206335263105e-05]
MAR03525	[3.80118259440596e-05]
MAR03526	[np.float64(9.858754595081572e-05)]
MAR03527	[np.float64(9.858754595081572e-05)]
MAR03528	[3.728206335263105e-05]
MAR03529	[3.728206335263105e-05]
MAR03530	[3.80118259440596e-05]
MAR03531	[np.float64(9.858754595081572e-05)]
MAR03532	[3.728206335263105e-05]
MAR03533	[3.728206335263105e-05]
MAR03534	[3.80118259440596e-05]
MAR01573	[0.00762995585464111]
MAR06901	[np.float64(9.858754595081572e-05)]
MAR06903	[np.float64(9.858754595081572e-05)]
MAR06904	[np.float64(9.858754595081572e-05)]
MAR06905	[np.float64(9.858754595081572e-05)]
MAR06906	[np.float64(9.858754595081572e-05)]
MAR06907	[np.float64(9.858754595081572e-05)]
MAR06908	[np.float64(9.858754595081572e-05)]
MAR06909	[np.float64(9.858754595081572e-05)]
MAR06910	[np.float64(9.858754595081572e-05)]
MAR07165	[np.float64(9.858754595081572e-05)]
MAR07166	[np.float64(9.858754595081572e-05)]
MAR07167	[5.1849070780614454e-05]
MAR07168	[5.777711090937276e-05]
MAR07169	[np.float64(9.858754595081572e-05)]
MAR07170	[7.465022698960405e-05]
MAR09722	[3.728206335263105e-05]
MAR01920	[np.float64(9.858754595081572e-05)]
MAR01924	[3.80118259440596e-05]
MAR01926	[np.float64(9.858754595081572e-05)]
MAR01927	[np.float64(9.858754595081572e-05)]
MAR01928	[0.005129322662932821]
MAR01929	[0.005129322662932821]
MAR01931	[3.728206335263105e-05]
MAR01932	[0.005129322662932821]
MAR01933	[0.00762995585464111]
MAR01934	[0.005129322662932821]
MAR01935	[0.005129322662932821]
MAR01940	[0.00762995585464111]
MAR01941	[0.00762995585464111]
MAR01942	[0.00762995585464111]
MAR01943	[0.006361782362284913]
MAR01948	[0.00762995585464111]
MAR01949	[0.00762995585464111]
MAR01950	[0.00762995585464111]
MAR01951	[0.00762995585464111]
MAR01989	[0.00762995585464111]
MAR01990	[0.00762995585464111]
MAR01991	[0.00762995585464111]
MAR01992	[0.00762995585464111]
MAR01993	[0.00762995585464111]
MAR02002	[np.float64(9.858754595081572e-05)]
MAR02003	[np.float64(9.858754595081572e-05)]
MAR02004	[0.00762995585464111]
MAR02005	[0.00762995585464111]
MAR02007	[0.00762995585464111]
MAR02009	[0.00762995585464111]
MAR02010	[0.00762995585464111]
MAR02011	[0.00762995585464111]
MAR04766	[0.00762995585464111]
MAR06793	[0.00762995585464111]
MAR06794	[0.00762995585464111]
MAR06795	[0.00762995585464111]
MAR06796	[0.00762995585464111]
MAR07648	[0.00762995585464111]
MAR07928	[0.00762995585464111]
MAR07930	[0.00762995585464111]
MAR07931	[0.00762995585464111]
MAR07932	[0.00762995585464111]
MAR07934	[0.00762995585464111]
MAR07935	[0.005129322662932821]
MAR07936	[0.00762995585464111]
MAR07937	[0.00762995585464111]
MAR07938	[0.00762995585464111]
MAR07939	[0.00762995585464111]
MAR07940	[np.float64(9.858754595081572e-05)]
MAR07941	[np.float64(9.858754595081572e-05)]
MAR07942	[0.00459697388961915]
MAR07943	[0.006154144415902866]
MAR07945	[np.float64(9.858754595081572e-05)]
MAR07948	[np.float64(9.858754595081572e-05)]
MAR07950	[np.float64(9.858754595081572e-05)]
MAR07952	[np.float64(9.858754595081572e-05)]
MAR07954	[0.00762995585464111]
MAR07955	[np.float64(9.858754595081572e-05)]
MAR07957	[np.float64(9.858754595081572e-05)]
MAR07958	[0.0066017277052709345]
MAR07959	[0.00762995585464111]
MAR07962	[0.00762995585464111]
MAR07965	[0.00762995585464111]
MAR07968	[np.float64(9.858754595081572e-05)]
MAR02041	[np.float64(9.858754595081572e-05)]
MAR07970	[np.float64(9.858754595081572e-05)]
MAR07971	[0.00762995585464111]
MAR07972	[0.00762995585464111]
MAR07973	[0.00762995585464111]
MAR07974	[0.00762995585464111]
MAR07976	[np.float64(9.858754595081572e-05)]
MAR07978	[0.00762995585464111]
MAR07980	[0.00762995585464111]
MAR07984	[0.00762995585464111]
MAR07987	[0.00762995585464111]
MAR01944	[0.00762995585464111]
MAR01945	[0.00762995585464111]
MAR01952	[0.006361782362284913]
MAR01953	[np.float64(9.858754595081572e-05)]
MAR01958	[0.00762995585464111]
MAR01959	[0.005633672147743799]
MAR01960	[0.005633672147743799]
MAR01962	[0.006361782362284913]
MAR01963	[np.float64(9.858754595081572e-05)]
MAR01967	[0.00762995585464111]
MAR01968	[0.00762995585464111]
MAR01969	[0.00762995585464111]
MAR01970	[0.00762995585464111]
MAR01971	[0.00762995585464111]
MAR01973	[np.float64(9.858754595081572e-05)]
MAR01974	[np.float64(9.858754595081572e-05)]
MAR01976	[np.float64(9.858754595081572e-05)]
MAR01977	[np.float64(9.858754595081572e-05)]
MAR01978	[0.00762995585464111]
MAR01982	[0.00762995585464111]
MAR01983	[0.00762995585464111]
MAR02014	[0.006177830639118772]
MAR02015	[np.float64(9.858754595081572e-05)]
MAR02016	[np.float64(9.858754595081572e-05)]
MAR02017	[np.float64(9.858754595081572e-05)]
MAR02018	[np.float64(9.858754595081572e-05)]
MAR02019	[np.float64(9.858754595081572e-05)]
MAR02020	[np.float64(9.858754595081572e-05)]
MAR02022	[0.00762995585464111]
MAR02024	[0.00762995585464111]
MAR02025	[np.float64(9.858754595081572e-05)]
MAR01440	[np.float64(9.858754595081572e-05)]
MAR01445	[np.float64(9.858754595081572e-05)]
MAR01448	[np.float64(9.858754595081572e-05)]
MAR01454	[np.float64(9.858754595081572e-05)]
MAR01465	[7.465022698960405e-05]
MAR01467	[7.465022698960405e-05]
MAR01470	[np.float64(9.858754595081572e-05)]
MAR01473	[np.float64(9.858754595081572e-05)]
MAR01477	[np.float64(9.858754595081572e-05)]
