reaction	linear_coefficient
MAR01010	[np.float64(0.00010544374154059859)]
MAR01011	[np.float64(0.00010544374154059859)]
MAR01013	[0.007948961701127563]
MAR01014	[0.007948961701127563]
MAR01015	[0.007948961701127563]
MAR01016	[0.007948961701127563]
MAR01017	[0.007948961701127563]
MAR01018	[0.007948961701127563]
MAR01020	[4.824235340440581e-05]
MAR01021	[4.824235340440581e-05]
MAR01022	[4.824235340440581e-05]
MAR01023	[4.824235340440581e-05]
MAR01025	[4.824235340440581e-05]
MAR01026	[4.824235340440581e-05]
MAR01027	[4.824235340440581e-05]
MAR01028	[4.824235340440581e-05]
MAR01029	[np.float64(0.00010544374154059859)]
MAR01030	[np.float64(0.00010544374154059859)]
MAR01033	[np.float64(0.00010544374154059859)]
MAR01034	[np.float64(0.00010544374154059859)]
MAR01037	[np.float64(0.00010544374154059859)]
MAR01039	[np.float64(0.00010544374154059859)]
MAR01040	[np.float64(0.00010544374154059859)]
MAR01041	[np.float64(0.00010544374154059859)]
MAR01042	[np.float64(0.00010544374154059859)]
MAR01043	[3.876376698494929e-05]
MAR01045	[3.876376698494929e-05]
MAR01048	[3.876376698494929e-05]
MAR01049	[3.876376698494929e-05]
MAR01050	[3.876376698494929e-05]
MAR01053	[3.876376698494929e-05]
MAR01054	[3.876376698494929e-05]
MAR01055	[4.824235340440581e-05]
MAR01057	[4.824235340440581e-05]
MAR01058	[4.824235340440581e-05]
MAR01059	[0.006968999911835819]
MAR01061	[0.006968999911835819]
MAR01062	[np.float64(0.00010544374154059859)]
MAR01063	[np.float64(0.00010544374154059859)]
MAR01064	[np.float64(0.00010544374154059859)]
MAR01065	[3.876376698494929e-05]
MAR01066	[3.876376698494929e-05]
MAR01067	[3.876376698494929e-05]
MAR01068	[3.876376698494929e-05]
MAR01069	[3.876376698494929e-05]
MAR01070	[3.876376698494929e-05]
MAR01071	[0.006968999911835819]
MAR01072	[0.006968999911835819]
MAR01073	[np.float64(0.00010544374154059859)]
MAR01074	[np.float64(0.00010544374154059859)]
MAR01075	[0.007948961701127563]
MAR01077	[0.007948961701127563]
MAR01079	[0.005220354094359697]
MAR03015	[np.float64(0.00010544374154059859)]
MAR01080	[np.float64(0.00010544374154059859)]
MAR01081	[0.005952368293540576]
MAR01084	[np.float64(0.00010544374154059859)]
MAR01085	[0.007785651957133285]
MAR01087	[np.float64(0.00010544374154059859)]
MAR01088	[3.876376698494929e-05]
MAR01091	[3.876376698494929e-05]
MAR01092	[np.float64(0.00010544374154059859)]
MAR01093	[np.float64(0.00010544374154059859)]
MAR01096	[np.float64(0.00010544374154059859)]
MAR01097	[0.007948961701127563]
MAR01098	[3.876376698494929e-05]
MAR01099	[0.007948961701127563]
MAR01100	[np.float64(0.00010544374154059859)]
MAR01101	[np.float64(0.00010544374154059859)]
MAR01102	[np.float64(0.00010544374154059859)]
MAR01103	[np.float64(0.00010544374154059859)]
MAR01105	[np.float64(0.00010544374154059859)]
MAR01106	[np.float64(0.00010544374154059859)]
MAR01107	[0.006968999911835819]
MAR01108	[0.006968999911835819]
MAR01109	[0.006968999911835819]
MAR01110	[0.006968999911835819]
MAR01111	[0.006968999911835819]
MAR01112	[0.006968999911835819]
MAR01113	[np.float64(0.00010544374154059859)]
MAR01114	[np.float64(0.00010544374154059859)]
MAR01115	[np.float64(0.00010544374154059859)]
MAR01116	[np.float64(0.00010544374154059859)]
MAR01117	[np.float64(0.00010544374154059859)]
MAR01119	[3.876376698494929e-05]
MAR01120	[3.876376698494929e-05]
MAR01121	[3.876376698494929e-05]
MAR01122	[3.876376698494929e-05]
MAR01123	[np.float64(0.00010544374154059859)]
MAR01124	[np.float64(0.00010544374154059859)]
MAR01125	[np.float64(0.00010544374154059859)]
MAR01126	[0.006968999911835819]
MAR01127	[0.006968999911835819]
MAR01128	[0.006968999911835819]
MAR01129	[3.876376698494929e-05]
MAR01130	[3.876376698494929e-05]
MAR01131	[3.876376698494929e-05]
MAR01132	[np.float64(0.00010544374154059859)]
MAR01133	[np.float64(0.00010544374154059859)]
MAR01134	[np.float64(0.00010544374154059859)]
MAR01136	[np.float64(0.00010544374154059859)]
MAR01137	[0.006968999911835819]
MAR01138	[0.006968999911835819]
MAR01139	[0.006968999911835819]
MAR01140	[0.006968999911835819]
MAR01142	[np.float64(0.00010544374154059859)]
MAR01146	[np.float64(0.00010544374154059859)]
MAR01147	[np.float64(0.00010544374154059859)]
MAR01148	[np.float64(0.00010544374154059859)]
MAR01149	[np.float64(0.00010544374154059859)]
MAR01150	[np.float64(0.00010544374154059859)]
MAR01151	[np.float64(0.00010544374154059859)]
MAR01152	[np.float64(0.00010544374154059859)]
MAR01153	[np.float64(0.00010544374154059859)]
MAR01154	[np.float64(0.00010544374154059859)]
MAR01155	[np.float64(0.00010544374154059859)]
MAR01156	[np.float64(0.00010544374154059859)]
MAR01157	[5.0290823741658063e-05]
MAR01158	[5.0290823741658063e-05]
MAR01159	[5.0290823741658063e-05]
MAR01160	[5.0290823741658063e-05]
MAR01161	[np.float64(0.00010544374154059859)]
MAR01162	[np.float64(0.00010544374154059859)]
MAR01163	[3.876376698494929e-05]
MAR01164	[3.876376698494929e-05]
MAR01165	[3.876376698494929e-05]
MAR01166	[np.float64(0.00010544374154059859)]
MAR01167	[3.876376698494929e-05]
MAR01168	[np.float64(0.00010544374154059859)]
MAR01170	[np.float64(0.00010544374154059859)]
MAR01171	[np.float64(0.00010544374154059859)]
MAR01186	[np.float64(0.00010544374154059859)]
MAR01190	[np.float64(0.00010544374154059859)]
MAR01191	[np.float64(0.00010544374154059859)]
MAR01192	[np.float64(0.00010544374154059859)]
MAR01193	[np.float64(0.00010544374154059859)]
MAR01194	[np.float64(0.00010544374154059859)]
MAR01195	[np.float64(0.00010544374154059859)]
MAR01196	[np.float64(0.00010544374154059859)]
MAR01197	[np.float64(0.00010544374154059859)]
MAR01198	[np.float64(0.00010544374154059859)]
MAR01199	[np.float64(0.00010544374154059859)]
MAR01200	[5.0290823741658063e-05]
MAR01201	[5.0290823741658063e-05]
MAR01202	[5.0290823741658063e-05]
MAR01203	[5.0290823741658063e-05]
MAR01204	[np.float64(0.00010544374154059859)]
MAR01205	[np.float64(0.00010544374154059859)]
MAR01206	[3.876376698494929e-05]
MAR01207	[3.876376698494929e-05]
MAR01208	[3.876376698494929e-05]
MAR01209	[np.float64(0.00010544374154059859)]
MAR01210	[3.876376698494929e-05]
MAR01211	[np.float64(0.00010544374154059859)]
MAR01212	[np.float64(0.00010544374154059859)]
MAR01213	[np.float64(0.00010544374154059859)]
MAR01228	[np.float64(0.00010544374154059859)]
MAR01229	[np.float64(0.00010544374154059859)]
MAR01230	[np.float64(0.00010544374154059859)]
MAR01231	[np.float64(0.00010544374154059859)]
MAR01232	[np.float64(0.00010544374154059859)]
MAR01233	[np.float64(0.00010544374154059859)]
MAR01234	[0.006968999911835819]
MAR01235	[0.006968999911835819]
MAR01236	[0.006968999911835819]
MAR01237	[0.006968999911835819]
MAR01238	[0.006968999911835819]
MAR01239	[0.006968999911835819]
MAR01241	[np.float64(0.00010544374154059859)]
MAR01244	[np.float64(0.00010544374154059859)]
MAR01245	[np.float64(0.00010544374154059859)]
MAR01246	[np.float64(0.00010544374154059859)]
MAR01247	[np.float64(0.00010544374154059859)]
MAR01248	[5.0290823741658063e-05]
MAR01249	[5.0290823741658063e-05]
MAR01250	[5.0290823741658063e-05]
MAR01251	[5.0290823741658063e-05]
MAR01253	[np.float64(0.00010544374154059859)]
MAR01254	[np.float64(0.00010544374154059859)]
MAR01255	[3.876376698494929e-05]
MAR01256	[3.876376698494929e-05]
MAR01257	[3.876376698494929e-05]
MAR01258	[np.float64(0.00010544374154059859)]
MAR01259	[3.876376698494929e-05]
MAR01260	[np.float64(0.00010544374154059859)]
MAR01261	[np.float64(0.00010544374154059859)]
MAR01262	[np.float64(0.00010544374154059859)]
MAR01263	[5.0290823741658063e-05]
MAR01264	[5.0290823741658063e-05]
MAR01265	[5.0290823741658063e-05]
MAR01266	[5.0290823741658063e-05]
MAR01270	[np.float64(0.00010544374154059859)]
MAR01271	[np.float64(0.00010544374154059859)]
MAR01272	[3.876376698494929e-05]
MAR01273	[3.876376698494929e-05]
MAR01274	[3.876376698494929e-05]
MAR01275	[np.float64(0.00010544374154059859)]
MAR01276	[3.876376698494929e-05]
MAR01277	[np.float64(0.00010544374154059859)]
MAR01278	[np.float64(0.00010544374154059859)]
MAR01279	[np.float64(0.00010544374154059859)]
MAR01280	[np.float64(0.00010544374154059859)]
MAR01281	[np.float64(0.00010544374154059859)]
MAR01282	[np.float64(0.00010544374154059859)]
MAR01285	[np.float64(0.00010544374154059859)]
MAR01287	[np.float64(0.00010544374154059859)]
MAR01288	[3.876376698494929e-05]
MAR01289	[np.float64(0.00010544374154059859)]
MAR01290	[5.0290823741658063e-05]
MAR01291	[np.float64(0.00010544374154059859)]
MAR01292	[3.876376698494929e-05]
MAR01293	[np.float64(0.00010544374154059859)]
MAR01294	[np.float64(0.00010544374154059859)]
MAR01295	[np.float64(0.00010544374154059859)]
MAR01296	[np.float64(0.00010544374154059859)]
MAR01297	[np.float64(0.00010544374154059859)]
MAR01298	[3.876376698494929e-05]
MAR01299	[3.876376698494929e-05]
MAR01300	[np.float64(0.00010544374154059859)]
MAR01301	[np.float64(0.00010544374154059859)]
MAR01302	[np.float64(0.00010544374154059859)]
MAR01303	[np.float64(0.00010544374154059859)]
MAR01304	[np.float64(0.00010544374154059859)]
MAR04796	[np.float64(0.00010544374154059859)]
MAR08545	[0.006968999911835819]
MAR08546	[np.float64(0.00010544374154059859)]
MAR08547	[np.float64(0.00010544374154059859)]
MAR08548	[np.float64(0.00010544374154059859)]
MAR08549	[np.float64(0.00010544374154059859)]
MAR08550	[0.005952368293540576]
MAR08552	[np.float64(0.00010544374154059859)]
MAR08554	[0.007785651957133285]
MAR08555	[0.007948961701127563]
MAR08556	[0.007808959986064862]
MAR08557	[np.float64(0.00010544374154059859)]
MAR08558	[np.float64(0.00010544374154059859)]
MAR08559	[0.006733415847642129]
MAR08560	[3.876376698494929e-05]
MAR08561	[np.float64(0.00010544374154059859)]
MAR00154	[np.float64(0.00010544374154059859)]
MAR00189	[np.float64(0.00010544374154059859)]
MAR00193	[np.float64(0.00010544374154059859)]
MAR00197	[np.float64(0.00010544374154059859)]
MAR00201	[np.float64(0.00010544374154059859)]
MAR00206	[np.float64(0.00010544374154059859)]
MAR00210	[np.float64(0.00010544374154059859)]
MAR00214	[np.float64(0.00010544374154059859)]
MAR00223	[np.float64(0.00010544374154059859)]
MAR00230	[np.float64(0.00010544374154059859)]
MAR00234	[np.float64(0.00010544374154059859)]
MAR00238	[np.float64(0.00010544374154059859)]
MAR00242	[np.float64(0.00010544374154059859)]
MAR00246	[np.float64(0.00010544374154059859)]
MAR00250	[np.float64(0.00010544374154059859)]
MAR00256	[np.float64(0.00010544374154059859)]
MAR00260	[np.float64(0.00010544374154059859)]
MAR00264	[np.float64(0.00010544374154059859)]
MAR00268	[np.float64(0.00010544374154059859)]
MAR00272	[np.float64(0.00010544374154059859)]
MAR00276	[np.float64(0.00010544374154059859)]
MAR00280	[np.float64(0.00010544374154059859)]
MAR00284	[np.float64(0.00010544374154059859)]
MAR00290	[np.float64(0.00010544374154059859)]
MAR00294	[np.float64(0.00010544374154059859)]
MAR00298	[np.float64(0.00010544374154059859)]
MAR00302	[np.float64(0.00010544374154059859)]
MAR00306	[np.float64(0.00010544374154059859)]
MAR00310	[0.006028061981738186]
MAR00314	[0.006028061981738186]
MAR00320	[0.006028061981738186]
MAR00324	[0.006028061981738186]
MAR00328	[0.006028061981738186]
MAR00332	[0.006028061981738186]
MAR00338	[0.006028061981738186]
MAR00342	[0.006028061981738186]
MAR00346	[0.006028061981738186]
MAR00350	[np.float64(0.00010544374154059859)]
MAR00354	[np.float64(0.00010544374154059859)]
MAR00358	[np.float64(0.00010544374154059859)]
MAR00362	[np.float64(0.00010544374154059859)]
MAR00366	[0.006028061981738186]
MAR00370	[0.006028061981738186]
MAR00374	[0.006028061981738186]
MAR00378	[0.006028061981738186]
MAR00382	[np.float64(0.00010544374154059859)]
MAR00386	[0.006028061981738186]
MAR00390	[0.006028061981738186]
MAR00394	[0.006028061981738186]
MAR00398	[np.float64(0.00010544374154059859)]
MAR00402	[np.float64(0.00010544374154059859)]
MAR00406	[np.float64(0.00010544374154059859)]
MAR00410	[np.float64(0.00010544374154059859)]
MAR00414	[0.006028061981738186]
MAR00418	[0.006028061981738186]
MAR00422	[0.006028061981738186]
MAR00426	[0.006028061981738186]
MAR00430	[np.float64(0.00010544374154059859)]
MAR00434	[0.006028061981738186]
MAR00438	[0.006028061981738186]
MAR03009	[np.float64(0.00010544374154059859)]
MAR03475	[np.float64(0.00010544374154059859)]
MAR03476	[np.float64(0.00010544374154059859)]
MAR03477	[np.float64(0.00010544374154059859)]
MAR00159	[np.float64(0.00010544374154059859)]
MAR02591	[np.float64(0.00010544374154059859)]
MAR02594	[np.float64(0.00010544374154059859)]
MAR02599	[np.float64(0.00010544374154059859)]
MAR02602	[np.float64(0.00010544374154059859)]
MAR02605	[np.float64(0.00010544374154059859)]
MAR02608	[np.float64(0.00010544374154059859)]
MAR02611	[np.float64(0.00010544374154059859)]
MAR02614	[np.float64(0.00010544374154059859)]
MAR02620	[np.float64(0.00010544374154059859)]
MAR02623	[np.float64(0.00010544374154059859)]
MAR02626	[np.float64(0.00010544374154059859)]
MAR02633	[np.float64(0.00010544374154059859)]
MAR02636	[np.float64(0.00010544374154059859)]
MAR02642	[np.float64(0.00010544374154059859)]
MAR02648	[np.float64(0.00010544374154059859)]
MAR02651	[np.float64(0.00010544374154059859)]
MAR02654	[np.float64(0.00010544374154059859)]
MAR02657	[np.float64(0.00010544374154059859)]
MAR02660	[np.float64(0.00010544374154059859)]
MAR02663	[np.float64(0.00010544374154059859)]
MAR02666	[np.float64(0.00010544374154059859)]
MAR02669	[np.float64(0.00010544374154059859)]
MAR02672	[np.float64(0.00010544374154059859)]
MAR02675	[np.float64(0.00010544374154059859)]
MAR02678	[np.float64(0.00010544374154059859)]
MAR02681	[np.float64(0.00010544374154059859)]
MAR02684	[np.float64(0.00010544374154059859)]
MAR02687	[np.float64(0.00010544374154059859)]
MAR02690	[np.float64(0.00010544374154059859)]
MAR02693	[np.float64(0.00010544374154059859)]
MAR02699	[np.float64(0.00010544374154059859)]
MAR02702	[np.float64(0.00010544374154059859)]
MAR02705	[np.float64(0.00010544374154059859)]
MAR02708	[np.float64(0.00010544374154059859)]
MAR02711	[np.float64(0.00010544374154059859)]
MAR02714	[np.float64(0.00010544374154059859)]
MAR02717	[np.float64(0.00010544374154059859)]
MAR02720	[np.float64(0.00010544374154059859)]
MAR02726	[np.float64(0.00010544374154059859)]
MAR02730	[np.float64(0.00010544374154059859)]
MAR02733	[np.float64(0.00010544374154059859)]
MAR02736	[np.float64(0.00010544374154059859)]
MAR02739	[np.float64(0.00010544374154059859)]
MAR02742	[np.float64(0.00010544374154059859)]
MAR02746	[np.float64(0.00010544374154059859)]
MAR02752	[np.float64(0.00010544374154059859)]
MAR02755	[np.float64(0.00010544374154059859)]
MAR02759	[np.float64(0.00010544374154059859)]
MAR02762	[np.float64(0.00010544374154059859)]
MAR02768	[np.float64(0.00010544374154059859)]
MAR02771	[np.float64(0.00010544374154059859)]
MAR02774	[np.float64(0.00010544374154059859)]
MAR02877	[np.float64(0.00010544374154059859)]
MAR03032	[np.float64(0.00010544374154059859)]
MAR03521	[np.float64(0.00010544374154059859)]
MAR08419	[np.float64(0.00010544374154059859)]
MAR00160	[np.float64(0.00010544374154059859)]
MAR00161	[np.float64(0.00010544374154059859)]
MAR00162	[np.float64(0.00010544374154059859)]
MAR00163	[np.float64(0.00010544374154059859)]
MAR02592	[np.float64(0.00010544374154059859)]
MAR02593	[np.float64(0.00010544374154059859)]
MAR02596	[np.float64(0.00010544374154059859)]
MAR02598	[np.float64(0.00010544374154059859)]
MAR02600	[np.float64(0.00010544374154059859)]
MAR02601	[np.float64(0.00010544374154059859)]
MAR02603	[np.float64(0.00010544374154059859)]
MAR02604	[np.float64(0.00010544374154059859)]
MAR02606	[np.float64(0.00010544374154059859)]
MAR02607	[np.float64(0.00010544374154059859)]
MAR02609	[np.float64(0.00010544374154059859)]
MAR02610	[np.float64(0.00010544374154059859)]
MAR02612	[np.float64(0.00010544374154059859)]
MAR02613	[np.float64(0.00010544374154059859)]
MAR02616	[np.float64(0.00010544374154059859)]
MAR02618	[np.float64(0.00010544374154059859)]
MAR02621	[np.float64(0.00010544374154059859)]
MAR02622	[np.float64(0.00010544374154059859)]
MAR02624	[np.float64(0.00010544374154059859)]
MAR02625	[np.float64(0.00010544374154059859)]
MAR02629	[np.float64(0.00010544374154059859)]
MAR02630	[np.float64(0.00010544374154059859)]
MAR02634	[np.float64(0.00010544374154059859)]
MAR02635	[np.float64(0.00010544374154059859)]
MAR02638	[np.float64(0.00010544374154059859)]
MAR02640	[np.float64(0.00010544374154059859)]
MAR02644	[np.float64(0.00010544374154059859)]
MAR02646	[np.float64(0.00010544374154059859)]
MAR02649	[np.float64(0.00010544374154059859)]
MAR02650	[np.float64(0.00010544374154059859)]
MAR02652	[np.float64(0.00010544374154059859)]
MAR02653	[np.float64(0.00010544374154059859)]
MAR02655	[np.float64(0.00010544374154059859)]
MAR02656	[np.float64(0.00010544374154059859)]
MAR02658	[np.float64(0.00010544374154059859)]
MAR02659	[np.float64(0.00010544374154059859)]
MAR02661	[np.float64(0.00010544374154059859)]
MAR02662	[np.float64(0.00010544374154059859)]
MAR02664	[np.float64(0.00010544374154059859)]
MAR02665	[np.float64(0.00010544374154059859)]
MAR02667	[np.float64(0.00010544374154059859)]
MAR02668	[np.float64(0.00010544374154059859)]
MAR02670	[np.float64(0.00010544374154059859)]
MAR02671	[np.float64(0.00010544374154059859)]
MAR02673	[np.float64(0.00010544374154059859)]
MAR02674	[np.float64(0.00010544374154059859)]
MAR02676	[np.float64(0.00010544374154059859)]
MAR02677	[np.float64(0.00010544374154059859)]
MAR02679	[np.float64(0.00010544374154059859)]
MAR02680	[np.float64(0.00010544374154059859)]
MAR02682	[np.float64(0.00010544374154059859)]
MAR02683	[np.float64(0.00010544374154059859)]
MAR02685	[np.float64(0.00010544374154059859)]
MAR02686	[np.float64(0.00010544374154059859)]
MAR02688	[np.float64(0.00010544374154059859)]
MAR02689	[np.float64(0.00010544374154059859)]
MAR02691	[np.float64(0.00010544374154059859)]
MAR02692	[np.float64(0.00010544374154059859)]
MAR02695	[np.float64(0.00010544374154059859)]
MAR02697	[np.float64(0.00010544374154059859)]
MAR02700	[np.float64(0.00010544374154059859)]
MAR02701	[np.float64(0.00010544374154059859)]
MAR02703	[np.float64(0.00010544374154059859)]
MAR02704	[np.float64(0.00010544374154059859)]
MAR02706	[np.float64(0.00010544374154059859)]
MAR02707	[np.float64(0.00010544374154059859)]
MAR02709	[np.float64(0.00010544374154059859)]
MAR02710	[np.float64(0.00010544374154059859)]
MAR02712	[np.float64(0.00010544374154059859)]
MAR02713	[np.float64(0.00010544374154059859)]
MAR02715	[np.float64(0.00010544374154059859)]
MAR02716	[np.float64(0.00010544374154059859)]
MAR02718	[np.float64(0.00010544374154059859)]
MAR02719	[np.float64(0.00010544374154059859)]
MAR02722	[np.float64(0.00010544374154059859)]
MAR02724	[np.float64(0.00010544374154059859)]
MAR02727	[np.float64(0.00010544374154059859)]
MAR02729	[np.float64(0.00010544374154059859)]
MAR02731	[np.float64(0.00010544374154059859)]
MAR02732	[np.float64(0.00010544374154059859)]
MAR02734	[np.float64(0.00010544374154059859)]
MAR02735	[np.float64(0.00010544374154059859)]
MAR02737	[np.float64(0.00010544374154059859)]
MAR02738	[np.float64(0.00010544374154059859)]
MAR02740	[np.float64(0.00010544374154059859)]
MAR02741	[np.float64(0.00010544374154059859)]
MAR02744	[np.float64(0.00010544374154059859)]
MAR02745	[np.float64(0.00010544374154059859)]
MAR02748	[np.float64(0.00010544374154059859)]
MAR02750	[np.float64(0.00010544374154059859)]
MAR02753	[np.float64(0.00010544374154059859)]
MAR02754	[np.float64(0.00010544374154059859)]
MAR02757	[np.float64(0.00010544374154059859)]
MAR02758	[np.float64(0.00010544374154059859)]
MAR02760	[np.float64(0.00010544374154059859)]
MAR02761	[np.float64(0.00010544374154059859)]
MAR02764	[np.float64(0.00010544374154059859)]
MAR02766	[np.float64(0.00010544374154059859)]
MAR02769	[np.float64(0.00010544374154059859)]
MAR02770	[np.float64(0.00010544374154059859)]
MAR02772	[np.float64(0.00010544374154059859)]
MAR02773	[np.float64(0.00010544374154059859)]
MAR02775	[np.float64(0.00010544374154059859)]
MAR02776	[np.float64(0.00010544374154059859)]
MAR03519	[np.float64(0.00010544374154059859)]
MAR03520	[np.float64(0.00010544374154059859)]
MAR08417	[np.float64(0.00010544374154059859)]
MAR08418	[np.float64(0.00010544374154059859)]
MAR03027	[np.float64(0.00010544374154059859)]
MAR03028	[np.float64(0.00010544374154059859)]
MAR03029	[np.float64(0.00010544374154059859)]
MAR03030	[np.float64(0.00010544374154059859)]
MAR03033	[np.float64(0.00010544374154059859)]
MAR03034	[np.float64(0.00010544374154059859)]
MAR03035	[np.float64(0.00010544374154059859)]
MAR03037	[np.float64(0.00010544374154059859)]
MAR02778	[np.float64(0.00010544374154059859)]
MAR02780	[np.float64(0.00010544374154059859)]
MAR02783	[np.float64(0.00010544374154059859)]
MAR02785	[np.float64(0.00010544374154059859)]
MAR02787	[np.float64(0.00010544374154059859)]
MAR02788	[np.float64(0.00010544374154059859)]
MAR02789	[np.float64(0.00010544374154059859)]
MAR02790	[np.float64(0.00010544374154059859)]
MAR02791	[np.float64(0.00010544374154059859)]
MAR02792	[np.float64(0.00010544374154059859)]
MAR02793	[np.float64(0.00010544374154059859)]
MAR02794	[np.float64(0.00010544374154059859)]
MAR02795	[np.float64(0.00010544374154059859)]
MAR02796	[np.float64(0.00010544374154059859)]
MAR02797	[np.float64(0.00010544374154059859)]
MAR02798	[np.float64(0.00010544374154059859)]
MAR02799	[np.float64(0.00010544374154059859)]
MAR02800	[np.float64(0.00010544374154059859)]
MAR02801	[np.float64(0.00010544374154059859)]
MAR02803	[np.float64(0.00010544374154059859)]
MAR02805	[np.float64(0.00010544374154059859)]
MAR02806	[np.float64(0.00010544374154059859)]
MAR02807	[np.float64(0.00010544374154059859)]
MAR02809	[np.float64(0.00010544374154059859)]
MAR02811	[np.float64(0.00010544374154059859)]
MAR02812	[np.float64(0.00010544374154059859)]
MAR02813	[np.float64(0.00010544374154059859)]
MAR02814	[np.float64(0.00010544374154059859)]
MAR02815	[np.float64(0.00010544374154059859)]
MAR02816	[np.float64(0.00010544374154059859)]
MAR02817	[np.float64(0.00010544374154059859)]
MAR02819	[np.float64(0.00010544374154059859)]
MAR02821	[np.float64(0.00010544374154059859)]
MAR02822	[np.float64(0.00010544374154059859)]
MAR02823	[np.float64(0.00010544374154059859)]
MAR02824	[np.float64(0.00010544374154059859)]
MAR02825	[np.float64(0.00010544374154059859)]
MAR02827	[np.float64(0.00010544374154059859)]
MAR02829	[np.float64(0.00010544374154059859)]
MAR02830	[np.float64(0.00010544374154059859)]
MAR02831	[np.float64(0.00010544374154059859)]
MAR02832	[np.float64(0.00010544374154059859)]
MAR02833	[np.float64(0.00010544374154059859)]
MAR02834	[np.float64(0.00010544374154059859)]
MAR02835	[np.float64(0.00010544374154059859)]
MAR02836	[np.float64(0.00010544374154059859)]
MAR02837	[np.float64(0.00010544374154059859)]
MAR02838	[np.float64(0.00010544374154059859)]
MAR02839	[np.float64(0.00010544374154059859)]
MAR02840	[np.float64(0.00010544374154059859)]
MAR02841	[np.float64(0.00010544374154059859)]
MAR02842	[np.float64(0.00010544374154059859)]
MAR02843	[np.float64(0.00010544374154059859)]
MAR02844	[np.float64(0.00010544374154059859)]
MAR02845	[np.float64(0.00010544374154059859)]
MAR02846	[np.float64(0.00010544374154059859)]
MAR02847	[np.float64(0.00010544374154059859)]
MAR02848	[np.float64(0.00010544374154059859)]
MAR02849	[np.float64(0.00010544374154059859)]
MAR02850	[np.float64(0.00010544374154059859)]
MAR02851	[np.float64(0.00010544374154059859)]
MAR02852	[np.float64(0.00010544374154059859)]
MAR02853	[np.float64(0.00010544374154059859)]
MAR02854	[np.float64(0.00010544374154059859)]
MAR02855	[np.float64(0.00010544374154059859)]
MAR02856	[np.float64(0.00010544374154059859)]
MAR02857	[np.float64(0.00010544374154059859)]
MAR02859	[np.float64(0.00010544374154059859)]
MAR02861	[np.float64(0.00010544374154059859)]
MAR02862	[np.float64(0.00010544374154059859)]
MAR02863	[np.float64(0.00010544374154059859)]
MAR02864	[np.float64(0.00010544374154059859)]
MAR02865	[np.float64(0.00010544374154059859)]
MAR02866	[np.float64(0.00010544374154059859)]
MAR02867	[np.float64(0.00010544374154059859)]
MAR02868	[np.float64(0.00010544374154059859)]
MAR02869	[np.float64(0.00010544374154059859)]
MAR02870	[np.float64(0.00010544374154059859)]
MAR02871	[np.float64(0.00010544374154059859)]
MAR02872	[np.float64(0.00010544374154059859)]
MAR02873	[np.float64(0.00010544374154059859)]
MAR02874	[np.float64(0.00010544374154059859)]
MAR02875	[np.float64(0.00010544374154059859)]
MAR02876	[np.float64(0.00010544374154059859)]
MAR02878	[np.float64(0.00010544374154059859)]
MAR02879	[np.float64(0.00010544374154059859)]
MAR02880	[np.float64(0.00010544374154059859)]
MAR02882	[np.float64(0.00010544374154059859)]
MAR02884	[np.float64(0.00010544374154059859)]
MAR02886	[np.float64(0.00010544374154059859)]
MAR02888	[np.float64(0.00010544374154059859)]
MAR02890	[np.float64(0.00010544374154059859)]
MAR02892	[np.float64(0.00010544374154059859)]
MAR02894	[np.float64(0.00010544374154059859)]
MAR02896	[np.float64(0.00010544374154059859)]
MAR02897	[np.float64(0.00010544374154059859)]
MAR02898	[np.float64(0.00010544374154059859)]
MAR02899	[np.float64(0.00010544374154059859)]
MAR02900	[np.float64(0.00010544374154059859)]
MAR02901	[np.float64(0.00010544374154059859)]
MAR02902	[np.float64(0.00010544374154059859)]
MAR02903	[np.float64(0.00010544374154059859)]
MAR02904	[np.float64(0.00010544374154059859)]
MAR02905	[np.float64(0.00010544374154059859)]
MAR02906	[np.float64(0.00010544374154059859)]
MAR02907	[np.float64(0.00010544374154059859)]
MAR02908	[np.float64(0.00010544374154059859)]
MAR02909	[np.float64(0.00010544374154059859)]
MAR02910	[np.float64(0.00010544374154059859)]
MAR02911	[np.float64(0.00010544374154059859)]
MAR02912	[np.float64(0.00010544374154059859)]
MAR02913	[np.float64(0.00010544374154059859)]
MAR02914	[np.float64(0.00010544374154059859)]
MAR02915	[np.float64(0.00010544374154059859)]
MAR02916	[np.float64(0.00010544374154059859)]
MAR02917	[np.float64(0.00010544374154059859)]
MAR02918	[np.float64(0.00010544374154059859)]
MAR02919	[np.float64(0.00010544374154059859)]
MAR02920	[np.float64(0.00010544374154059859)]
MAR02921	[np.float64(0.00010544374154059859)]
MAR02922	[np.float64(0.00010544374154059859)]
MAR02923	[np.float64(0.00010544374154059859)]
MAR02924	[np.float64(0.00010544374154059859)]
MAR02925	[np.float64(0.00010544374154059859)]
MAR02926	[np.float64(0.00010544374154059859)]
MAR02927	[np.float64(0.00010544374154059859)]
MAR02928	[np.float64(0.00010544374154059859)]
MAR02929	[np.float64(0.00010544374154059859)]
MAR02930	[np.float64(0.00010544374154059859)]
MAR02931	[np.float64(0.00010544374154059859)]
MAR02932	[np.float64(0.00010544374154059859)]
MAR00001	[4.222874442787584e-05]
MAR00002	[0.007948961701127563]
MAR00003	[np.float64(0.00010544374154059859)]
MAR00005	[4.552383553197145e-05]
MAR00449	[np.float64(0.00010544374154059859)]
