ENSG00000198804	32380.236723815215
ENSG00000210082	19039.928454828878
ENSG00000087086	3498.2435132779697
ENSG00000198712	34671.51545418201
ENSG00000198938	22603.505519468625
ENSG00000198886	13344.467244363452
ENSG00000198899	13841.411610068166
ENSG00000210140	5800.630427526198
ENSG00000034510	4351.419120006834
ENSG00000075624	5314.000314862332
ENSG00000211459	3514.5321529577536
ENSG00000184009	3896.7868836814496
ENSG00000156508	6569.316345099551
ENSG00000212907	7069.3206183751645
ENSG00000198888	3811.171364720918
ENSG00000198695	5623.478612048225
ENSG00000198727	7497.473705102566
ENSG00000198763	4567.4693475517415
ENSG00000167996	5228.385843567849
ENSG00000198840	5159.263410627368
ENSG00000198786	4462.735316308996
ENSG00000163191	4647.166959401449
ENSG00000111640	3064.382038426283
ENSG00000100097	306.62255809823296
ENSG00000205542	2392.5234602403325
ENSG00000125148	1048.5349232513565
ENSG00000210196	3409.6108726796856
ENSG00000210135	1647.2822387761141
ENSG00000186847	9092.755947483893
ENSG00000274012	2273.437039811855
ENSG00000065978	2255.7066250766775
ENSG00000229117	3183.678607773578
ENSG00000140988	3886.2615944860063
ENSG00000167658	2449.111510331858
ENSG00000108298	3297.8245923625786
ENSG00000109971	2047.2910701242974
ENSG00000096384	2312.799594720006
ENSG00000141753	16.576686221380857
ENSG00000197956	1559.566620040697
ENSG00000112306	2593.905476106482
ENSG00000148303	3194.3833209281843
ENSG00000067225	2111.7147345416615
ENSG00000108821	2.9248954659546307
ENSG00000227097	4802.932653501696
ENSG00000136942	3058.0843923517814
ENSG00000106366	58.206589218321035
ENSG00000142541	2084.7805466484697
ENSG00000135404	331.2864722798144
ENSG00000177469	1188.3743869627638
ENSG00000171867	806.3656496627541
ENSG00000161016	2521.1957766920664
ENSG00000164111	361.8024614462471
ENSG00000136810	1960.9681647659634
ENSG00000198467	3.432708467390404
ENSG00000179218	667.7717075021184
ENSG00000231500	2063.7038675851613
ENSG00000142534	1888.8357005137498
ENSG00000089157	2308.7866867477724
ENSG00000137801	381.0724830639596
ENSG00000080824	1169.9919719461539
ENSG00000196924	752.6328785879273
ENSG00000113140	8.722295695328096
ENSG00000108518	1376.2267842595913
ENSG00000101335	19.34406708800905
ENSG00000110955	1879.745566190382
ENSG00000124762	153.066237571502
ENSG00000074800	1617.4923524666422
ENSG00000197746	1046.7799880509704
ENSG00000186081	6308.625961962397
ENSG00000026025	0.08479729305691583
ENSG00000182718	1480.521616364758
ENSG00000175793	3349.2766321195936
ENSG00000164733	459.05561898464146
ENSG00000240342	2090.861330079226
ENSG00000106211	1711.83529725458
ENSG00000164692	0.05366502888040038
ENSG00000162734	397.3431948403701
ENSG00000196230	1445.0577822865837
ENSG00000210144	822.0274006270878
ENSG00000174444	1905.194926693649
ENSG00000188229	1984.5018795575693
ENSG00000100292	15.391565355441802
ENSG00000177954	1570.842988151887
ENSG00000110092	542.5226857424174
ENSG00000117450	980.1383924377884
ENSG00000087245	69.26515541265947
ENSG00000143387	3.850298135695663
ENSG00000196262	1536.5571376839328
ENSG00000205420	3823.955723303431
ENSG00000150991	836.9834732890754
ENSG00000142871	134.47208505604604
ENSG00000137818	1719.9682482007645
ENSG00000233276	659.5075301043573
ENSG00000213719	738.8034209679398
ENSG00000115963	213.07300007185563
ENSG00000164442	72.56968140962398
ENSG00000198755	1369.9987021344368
ENSG00000137309	583.4132642753392
ENSG00000150093	273.8195294496086
ENSG00000158710	1520.560276971374
