reaction	linear_coefficient
MAR08729	0.00043188001532199464
MAR06537	0.00321423840041873
MAR01568	0.010443919289222548
MAR03853	0.006940837673188856
MAR03854	0.0038598311336530897
MAR03855	0.0038598311336530897
MAR03857	0.0006526997508992686
MAR03859	5.581737188270044e-05
MAR04087	0.0004198438187747891
MAR04089	0.0014819808539129381
MAR04091	0.0004198438187747891
MAR04093	2.8841287887561833e-05
MAR04095	2.8841287887561833e-05
MAR04101	2.8841287887561833e-05
MAR04103	0.002346359206457963
MAR04143	0.0004610930643923442
MAR04193	0.06093341388320984
MAR08497	0.003916009851720319
MAR08498	6.448008502800297e-05
MAR08499	6.448008502800297e-05
MAR08500	0.003916009851720319
MAR08501	0.0007948249315702442
MAR08502	0.0030252016928409677
MAR08503	0.010443919289222548
MAR08504	0.0032024582666120606
MAR08506	0.0032024582666120606
MAR08507	0.0030252016928409677
MAR08508	0.0030252016928409677
MAR08509	0.003916009851720319
MAR08511	0.0006526997508992686
MAR08512	5.581737188270044e-05
MAR08514	5.581737188270044e-05
MAR08516	0.0006785312226904101
MAR08517	7.456973094148011e-05
MAR04280	0.0003702349534467202
MAR00153	0.0009559409197925247
MAR03212	0.0022432479478481262
MAR03797	0.0009559409197925247
MAR03800	0.00047360943233200174
MAR04105	0.00011128944048181511
MAR04106	0.00011128944048181511
MAR04107	0.00011128944048181511
MAR04282	0.00015304641861345588
MAR04331	0.0009559409197925247
MAR04459	0.0009559409197925247
MAR04460	0.0009559409197925247
MAR04464	7.456973094148011e-05
MAR04497	0.0061402897725202745
MAR04741	0.000473412411197843
MAR08078	7.456973094148011e-05
MAR09803	7.456973094148011e-05
MAR09804	0.003715880363485768
MAR00718	0.0005751226431803936
MAR00719	0.004369883686223038
MAR01434	0.0017631312347467394
MAR01436	0.00036974781281524254
MAR03163	0.0022432479478481262
MAR04461	0.0002134609654852285
MAR04604	0.0017825783940579611
MAR05351	0.0003702349534467202
MAR07709	0.00013646608641466873
MAR04052	0.003601962399438714
MAR04304	0.005614709106288334
MAR04350	0.00010582230649628411
MAR04351	0.0011998576189104985
MAR04352	0.0011998576189104985
MAR04354	0.0010345597391009343
MAR04398	0.002359445031965405
MAR04404	0.006572126586954725
MAR04473	0.007412934843173903
MAR04474	0.007412934843173903
MAR04476	0.0003819661187191656
MAR04477	0.0019281989395986353
MAR04501	0.006572126586954725
MAR04565	0.012644424210448766
MAR04567	0.007198130461850395
MAR09799	0.00013231045968245983
MAR09800	0.00043920115259726703
MAR04623	0.0010369121804425549
MAR04625	0.0020646534932042045
MAR04710	0.0010345597391009343
MAR04841	0.010443919289222548
MAR08074	0.00010582230649628411
MAR08653	0.0020646534932042045
MAR03998	0.0024540741822674382
MAR04000	0.0011262117141026726
MAR04002	0.003738743423736391
MAR04004	0.003738743423736391
MAR04010	0.002459554749233259
MAR04081	0.002459554749233259
MAR04082	0.002459554749233259
MAR04012	0.004986447755555448
MAR04014	0.0005217792078791708
MAR04020	0.003955663042667106
MAR04022	0.0011262117141026726
MAR04038	0.003815077637337111
MAR04040	0.008959528170399817
MAR04042	0.0024610797555616646
MAR04046	0.0018521383644499215
MAR04048	0.0005217792078791708
MAR04080	0.0003954568944255685
MAR04085	0.004985678915929866
MAR04086	0.004985678915929866
MAR04134	0.0024540741822674382
MAR04135	0.003955663042667106
MAR04168	0.00473315991131433
MAR04171	0.06093341388320984
MAR04290	0.0005157106573219552
MAR04406	0.0005413166251129213
MAR04412	0.00017137836242228386
MAR04417	0.002459554749233259
MAR04418	0.004680437087566948
MAR04419	0.00195879408333704
MAR04421	0.06093341388320984
MAR04449	0.002459554749233259
MAR04450	0.002459554749233259
MAR04451	7.456973094148011e-05
MAR04452	0.004680437087566948
MAR04453	0.0018521383644499215
MAR04480	0.0063255333240134545
MAR04481	0.00018890880863400744
MAR04482	0.00018890880863400744
MAR04486	0.003610097640119944
MAR04487	0.003610097640119944
MAR04488	0.003610097640119944
MAR04489	0.003610097640119944
MAR04492	0.003610097640119944
MAR04493	0.003610097640119944
MAR04495	0.003610097640119944
MAR04496	0.003610097640119944
MAR04518	5.525383120354183e-05
MAR04519	0.00033130067411381466
MAR04520	0.00033130067411381466
MAR04573	0.06093341388320984
MAR04574	0.0016145258557514234
MAR04600	0.0023301117962380405
MAR04602	0.002459554749233259
MAR04603	0.0016145258557514234
MAR04611	0.0565856886662465
MAR04612	0.0565856886662465
MAR04614	0.0565856886662465
MAR04615	0.0565856886662465
MAR04617	0.0565856886662465
MAR04618	0.0565856886662465
MAR04619	0.0565856886662465
MAR04621	0.0565856886662465
MAR04632	0.002459554749233259
MAR04646	0.00033130067411381466
MAR04648	0.00033130067411381466
MAR04649	0.00033130067411381466
MAR04650	0.00033130067411381466
MAR04651	0.0016145258557514234
MAR04663	0.0016145258557514234
MAR04664	0.004680437087566948
MAR04694	0.00018890880863400744
MAR04695	0.0016145258557514234
MAR04705	0.002459554749233259
MAR04709	0.0016145258557514234
MAR04799	0.0017719116558434808
MAR04802	0.0017719116558434808
MAR04804	0.0033546661575609995
MAR04808	0.0011025375730847032
MAR04810	0.0033546661575609995
MAR04812	0.00017137836242228386
MAR04814	0.003815077637337111
MAR05301	0.001755576523024721
MAR05353	0.003955663042667106
MAR06601	2.8841287887561833e-05
MAR06602	0.012613840959470973
MAR06603	0.012613840959470973
MAR06605	7.456973094148011e-05
MAR06606	7.456973094148011e-05
MAR06607	7.456973094148011e-05
MAR06609	7.456973094148011e-05
MAR06610	7.456973094148011e-05
MAR06611	7.456973094148011e-05
MAR07144	0.0015845276184640463
MAR08755	0.00033130067411381466
MAR09797	7.456973094148011e-05
MAR04016	0.0019480456369048986
MAR04018	0.0019480456369048986
MAR04044	0.0019480456369048986
MAR04291	0.0019480456369048986
MAR04420	0.0019480456369048986
MAR04570	0.0019480456369048986
MAR04572	0.0019480456369048986
MAR04006	0.0019480456369048986
MAR04028	0.0019480456369048986
MAR04030	0.0019480456369048986
MAR04670	0.0019480456369048986
MAR04673	0.0019480456369048986
MAR04675	0.0019480456369048986
MAR06614	0.0019480456369048986
MAR06615	0.0019480456369048986
MAR06616	0.0019480456369048986
MAR04635	0.0019480456369048986
MAR03793	2.8841287887561833e-05
MAR03931	0.002859982470966623
MAR03969	0.001755576523024721
MAR03970	0.002459554749233259
MAR04008	0.003308535679872717
MAR04032	0.0006483582748734375
MAR04034	0.001481608291936404
MAR04036	0.001061410068424453
MAR04050	0.001481608291936404
MAR04056	0.002459554749233259
MAR04059	0.0024540741822674382
MAR04060	0.0024540741822674382
MAR04127	0.0015163623858016459
MAR04177	0.002459554749233259
MAR04179	0.002459554749233259
MAR04182	0.0018724964874196216
MAR04183	0.0005157106573219552
MAR04192	0.0005157106573219552
MAR04194	0.0006483582748734375
MAR04210	0.06093341388320984
MAR04211	0.00473315991131433
MAR04343	0.0004052777386432117
MAR04345	0.00026731776288549337
MAR04346	0.0006866918269934643
MAR04470	0.00026731776288549337
MAR04471	0.00026731776288549337
MAR04472	0.00026731776288549337
MAR04484	0.002459554749233259
MAR04485	0.0005386487099653207
MAR04510	0.002459554749233259
MAR04512	0.003308535679872717
MAR04513	0.0010921774748090106
MAR04514	0.009686598683352358
MAR04577	0.001061410068424453
MAR04579	0.002758790795203813
MAR04580	0.009686598683352358
MAR04608	0.001481608291936404
MAR04575	0.0003142976054236459
MAR04637	0.003980237458604841
MAR04642	0.0011527275749819196
MAR04643	0.00473315991131433
MAR04644	0.0008132797647749602
MAR04672	7.456973094148011e-05
MAR04676	0.001755576523024721
MAR04736	2.8841287887561833e-05
MAR04819	2.915400658660894e-05
MAR05299	0.001755576523024721
MAR05352	0.001755576523024721
MAR05415	0.0565856886662465
MAR05416	0.0565856886662465
MAR05417	0.002859982470966623
MAR06612	0.003980237458604841
MAR06613	0.003980237458604841
MAR06621	0.0565856886662465
MAR06622	0.0565856886662465
MAR06623	0.0145715274132364
MAR06624	0.00024206716792974677
MAR06627	0.06093341388320984
MAR07744	0.0010669604942717885
MAR08072	7.456973094148011e-05
MAR08637	7.456973094148011e-05
MAR03965	0.004728631486967794
MAR03966	0.00473315991131433
MAR03967	0.003308535679872717
MAR03968	0.003980237458604841
MAR03999	0.0005157106573219552
MAR04024	0.003308535679872717
MAR04026	7.40618428110978e-05
MAR04054	0.0145715274132364
MAR04061	0.0005157106573219552
MAR04083	0.004986447755555448
MAR04136	0.1894963852213692
MAR04180	0.001755576523024721
MAR04185	0.0018001363162793618
MAR04186	0.0018001363162793618
MAR04342	0.0024540741822674382
MAR04344	7.456973094148011e-05
MAR04483	0.00024206716792974677
MAR04507	0.001817311261304226
MAR04516	0.0043050106487241575
MAR04601	0.0023301117962380405
MAR04633	0.00018890880863400744
MAR04640	0.003980237458604841
MAR04641	0.0145715274132364
MAR04680	0.002758790795203813
MAR04806	0.0017719116558434808
MAR05394	7.456973094148011e-05
MAR06625	0.00024206716792974677
MAR06626	0.0011527275749819196
MAR07160	0.0072018236267229
MAR07161	0.006627131481418721
MAR07162	0.006627131481418721
MAR07163	0.0008103011629716614
MAR07164	0.0008103011629716614
MAR07713	0.002459554749233259
MAR07716	0.002459554749233259
MAR07717	0.002459554749233259
MAR07721	0.002459554749233259
MAR07725	0.002459554749233259
MAR07728	0.002459554749233259
MAR07800	2.9148311735601487e-05
MAR07801	0.0011277013961972352
MAR07802	2.9148311735601487e-05
MAR07863	0.003308535679872717
MAR07864	0.003308535679872717
MAR07865	0.003308535679872717
MAR07866	0.003308535679872717
MAR07867	0.003308535679872717
MAR07868	0.003308535679872717
MAR07869	0.003308535679872717
MAR07870	0.003308535679872717
MAR07871	0.003308535679872717
MAR07872	0.003308535679872717
MAR07873	0.003308535679872717
MAR07874	0.003308535679872717
MAR07875	7.40618428110978e-05
MAR07876	0.003308535679872717
MAR07878	0.0019480456369048986
MAR07879	0.00473315991131433
MAR07880	0.0011527275749819196
MAR07881	0.0019480456369048986
MAR07882	0.0019480456369048986
MAR07883	0.0019480456369048986
MAR07884	0.0019480456369048986
MAR07885	0.0019480456369048986
MAR07886	0.0019480456369048986
MAR07887	0.0019480456369048986
MAR07888	0.0019480456369048986
MAR07889	0.0019480456369048986
MAR07890	0.0019480456369048986
MAR07891	0.0019480456369048986
MAR07892	0.0019480456369048986
MAR07893	0.0019480456369048986
MAR07894	0.0019480456369048986
MAR07895	0.0019480456369048986
MAR08083	0.0005217792078791708
MAR08085	0.0005217792078791708
MAR08087	0.0005217792078791708
MAR08443	0.0015845276184640463
MAR08444	0.0015845276184640463
MAR08445	0.001755576523024721
MAR08446	2.8841287887561833e-05
MAR08448	0.003308535679872717
MAR08449	0.003308535679872717
MAR08450	0.003308535679872717
MAR08451	0.003308535679872717
MAR08452	0.003308535679872717
MAR08453	0.003308535679872717
MAR08454	0.003308535679872717
MAR08455	0.003308535679872717
MAR08456	0.003308535679872717
MAR08457	0.003308535679872717
MAR08458	0.003308535679872717
MAR08459	0.003308535679872717
MAR08460	0.003308535679872717
MAR08461	2.9148311735601487e-05
MAR08462	0.003308535679872717
MAR08463	0.003308535679872717
MAR08464	0.003308535679872717
MAR08465	0.003308535679872717
MAR08466	0.003308535679872717
MAR08467	0.003308535679872717
MAR08468	0.003308535679872717
MAR08469	0.003308535679872717
MAR08470	0.003308535679872717
MAR08471	0.003308535679872717
MAR08472	0.003308535679872717
MAR08473	0.00018890880863400744
MAR08474	0.0024540741822674382
MAR08477	0.0010921774748090106
MAR08478	0.0010921774748090106
MAR08479	0.0010921774748090106
MAR08480	2.8841287887561833e-05
MAR08481	7.456973094148011e-05
MAR08482	0.0009225773870360986
MAR08483	0.004728631486967794
MAR08484	7.456973094148011e-05
MAR08485	0.0024540741822674382
MAR08486	0.0016145258557514234
MAR08487	0.0013677887417769328
MAR08488	0.00473315991131433
MAR08489	0.00473315991131433
MAR08493	0.0009120622491451325
MAR08494	0.0009120622491451325
MAR08495	0.0009120622491451325
MAR03802	0.01007272941388934
MAR03804	0.01007272941388934
MAR03811	0.0025841831668140863
MAR03813	0.0005477999760905771
MAR03822	0.0008668066085081908
MAR03827	0.00735862956566862
MAR03829	0.0032755948938447597
MAR03862	3.3867144279647894e-05
MAR03865	0.00735862956566862
MAR03870	0.0031753619453288254
MAR03873	7.13264168815426e-05
MAR08654	7.13264168815426e-05
MAR03890	0.0020547543846433265
MAR03892	0.0013497662141162695
MAR09802	3.141307796812103e-05
MAR03899	0.00018073367875409775
MAR03903	9.242454400412798e-05
MAR04109	0.001359586431173727
MAR04114	0.0007702225823909049
MAR04115	0.0007702225823909049
MAR04118	0.0031753619453288254
MAR04172	3.3867144279647894e-05
MAR04196	0.0003915811580121842
MAR04197	0.0011382517079440374
MAR04287	0.030575403490925294
MAR04690	0.0002607892958076069
MAR04693	0.00015064806859191524
MAR06780	0.00735862956566862
MAR06968	0.0001336529477250118
MAR06969	2.8841287887561833e-05
MAR06970	0.00018073367875409775
MAR06971	0.005308871083635656
MAR06972	0.005308871083635656
MAR07641	3.493988732645088e-05
MAR07642	7.456973094148011e-05
MAR08626	3.4458061886782924e-05
MAR08628	2.8841287887561833e-05
MAR03806	0.0008668066085081908
MAR03807	0.007432467625926711
MAR03809	2.8841287887561833e-05
MAR03816	3.556187464134297e-05
MAR03819	0.0008668066085081908
MAR03820	0.0008668066085081908
MAR03832	7.456973094148011e-05
MAR03833	0.001613269721901099
MAR03835	0.001613269721901099
MAR03837	0.002029469820481915
MAR03895	0.002529208307668548
MAR03897	0.002529208307668548
MAR03956	0.00013143638897134279
MAR03993	0.000265548498545607
MAR04073	0.001558973686231266
MAR04075	0.005609737009165582
MAR04077	0.007057820148490973
MAR04190	0.000265548498545607
MAR04191	0.00013824847702875314
MAR04212	0.0023752473121948455
MAR04422	0.0023752473121948455
MAR04423	0.000373950861764097
MAR04424	3.295108646914006e-05
MAR04583	0.0005955489730909406
MAR04605	0.0032024582666120606
MAR04606	4.4930847062818486e-05
MAR04607	0.0014858099414347728
MAR04776	0.0013132747647274432
MAR04777	0.0013132747647274432
MAR04778	0.002029469820481915
MAR04779	0.002029469820481915
MAR04780	0.002029469820481915
MAR04781	0.002029469820481915
MAR04784	0.0008668066085081908
MAR04785	0.0008668066085081908
MAR04786	0.00735862956566862
MAR04787	0.00010204760854531415
MAR05384	0.0002718372484069744
MAR06929	0.0028749225685520225
MAR06930	0.0028749225685520225
MAR06931	0.000373950861764097
MAR06932	0.000373950861764097
MAR06933	0.000373950861764097
MAR06934	0.000373950861764097
MAR06935	0.000373950861764097
MAR06936	0.000373950861764097
MAR06938	0.0028749225685520225
MAR06939	0.0028749225685520225
MAR06940	7.456973094148011e-05
MAR06941	0.000373950861764097
MAR06942	0.000373950861764097
MAR06943	0.000373950861764097
