reaction	linear_coefficient
MAR07313	[np.float64(7.456973094148011e-05)]
MAR07314	[np.float64(7.456973094148011e-05)]
MAR07315	[np.float64(7.456973094148011e-05)]
MAR07316	[np.float64(7.456973094148011e-05)]
MAR07317	[np.float64(7.456973094148011e-05)]
MAR07318	[np.float64(7.456973094148011e-05)]
MAR07319	[np.float64(7.456973094148011e-05)]
MAR07320	[np.float64(7.456973094148011e-05)]
MAR07321	[np.float64(7.456973094148011e-05)]
MAR07322	[np.float64(7.456973094148011e-05)]
MAR07323	[np.float64(7.456973094148011e-05)]
MAR07324	[np.float64(7.456973094148011e-05)]
MAR07325	[9.308697768133802e-05]
MAR07326	[0.005060066926191334]
MAR07327	[5.739849101267972e-05]
MAR07328	[np.float64(7.456973094148011e-05)]
MAR07329	[0.015035447514614596]
MAR07332	[np.float64(7.456973094148011e-05)]
MAR07333	[np.float64(7.456973094148011e-05)]
MAR07334	[np.float64(7.456973094148011e-05)]
MAR07428	[np.float64(7.456973094148011e-05)]
MAR07429	[np.float64(7.456973094148011e-05)]
MAR07574	[np.float64(7.456973094148011e-05)]
MAR07575	[np.float64(7.456973094148011e-05)]
MAR07576	[3.6371271056739e-05]
MAR07577	[3.6371271056739e-05]
MAR07578	[np.float64(7.456973094148011e-05)]
MAR07580	[np.float64(7.456973094148011e-05)]
MAR07582	[np.float64(7.456973094148011e-05)]
MAR07585	[np.float64(7.456973094148011e-05)]
MAR07586	[np.float64(7.456973094148011e-05)]
MAR07587	[np.float64(7.456973094148011e-05)]
MAR08691	[np.float64(7.456973094148011e-05)]
MAR08692	[0.00013277844040396965]
MAR08693	[5.739849101267972e-05]
MAR08694	[np.float64(7.456973094148011e-05)]
MAR08695	[0.00013277844040396965]
MAR05151	[0.015956857496100273]
MAR05152	[0.015956857496100273]
MAR05153	[0.012613840959470973]
MAR05154	[0.015956857496100273]
MAR05155	[0.00013277844040396965]
MAR05156	[0.00013277844040396965]
MAR05157	[0.005472296504682771]
MAR05158	[0.015956857496100273]
MAR05159	[0.015956857496100273]
MAR05160	[0.015956857496100273]
MAR05161	[0.00013277844040396965]
MAR05162	[0.015956857496100273]
MAR05163	[0.0076398639120532665]
MAR05164	[2.9412127499088146e-05]
MAR05165	[0.00011087029077755572]
MAR05166	[np.float64(7.456973094148011e-05)]
MAR05167	[0.00013277844040396965]
MAR05168	[0.00013277844040396965]
MAR05169	[0.00013277844040396965]
MAR05170	[0.00013277844040396965]
MAR05171	[0.00013277844040396965]
MAR05172	[0.00013277844040396965]
MAR05174	[0.00013277844040396965]
MAR07282	[0.00013277844040396965]
MAR07616	[0.00013277844040396965]
MAR07619	[np.float64(7.456973094148011e-05)]
MAR09735	[0.00013277844040396965]
MAR07621	[0.00013277844040396965]
MAR07622	[np.float64(7.456973094148011e-05)]
MAR07624	[0.005472296504682771]
MAR07626	[0.005472296504682771]
MAR05258	[0.015956857496100273]
MAR05259	[2.8925581173028165e-05]
MAR05260	[0.00013277844040396965]
MAR05261	[2.8925581173028165e-05]
MAR05262	[0.00013277844040396965]
MAR05263	[2.8925581173028165e-05]
MAR05264	[0.00013277844040396965]
MAR05265	[2.8925581173028165e-05]
MAR05266	[0.00013277844040396965]
MAR05267	[0.00013277844040396965]
MAR05268	[0.00013277844040396965]
MAR05269	[0.00013277844040396965]
MAR05270	[0.00013277844040396965]
MAR05271	[0.00013277844040396965]
MAR05272	[2.8925581173028165e-05]
MAR05273	[0.00013277844040396965]
MAR05274	[2.8925581173028165e-05]
MAR05275	[0.00013277844040396965]
MAR05276	[2.8925581173028165e-05]
MAR05277	[0.00013277844040396965]
MAR05278	[2.8925581173028165e-05]
MAR05279	[0.00013277844040396965]
MAR05280	[2.8925581173028165e-05]
MAR05281	[0.00013277844040396965]
MAR05282	[2.8925581173028165e-05]
MAR05283	[0.00013277844040396965]
MAR05284	[2.8925581173028165e-05]
MAR05285	[2.8925581173028165e-05]
MAR05286	[2.8925581173028165e-05]
MAR05287	[2.8925581173028165e-05]
MAR05288	[5.581737188270044e-05]
MAR05290	[2.8925581173028165e-05]
MAR05291	[0.00013277844040396965]
MAR09817	[0.00013277844040396965]
MAR09818	[0.00013277844040396965]
MAR05407	[2.8841287887561833e-05]
MAR03851	[0.00013277844040396965]
MAR03861	[np.float64(7.456973094148011e-05)]
MAR03866	[0.00013277844040396965]
MAR03915	[0.015956857496100273]
MAR04084	[np.float64(7.456973094148011e-05)]
MAR04187	[np.float64(7.456973094148011e-05)]
MAR04188	[0.00013277844040396965]
MAR04701	[0.00639132310635336]
MAR04840	[0.00013277844040396965]
MAR04842	[2.9412127499088146e-05]
MAR08662	[np.float64(7.456973094148011e-05)]
MAR08663	[np.float64(7.456973094148011e-05)]
MAR08664	[np.float64(7.456973094148011e-05)]
MAR08665	[0.00013277844040396965]
MAR08666	[0.003934153209311432]
MAR08667	[np.float64(7.456973094148011e-05)]
MAR08668	[np.float64(7.456973094148011e-05)]
MAR08669	[0.00013277844040396965]
MAR00710	[6.448008502800297e-05]
MAR03787	[np.float64(7.456973094148011e-05)]
MAR03957	[3.0597171430433636e-05]
MAR03958	[np.float64(7.456973094148011e-05)]
MAR04139	[np.float64(7.456973094148011e-05)]
MAR04141	[3.0597171430433636e-05]
MAR04145	[np.float64(7.456973094148011e-05)]
MAR04147	[np.float64(7.456973094148011e-05)]
MAR04149	[3.092859332491893e-05]
MAR04152	[np.float64(7.456973094148011e-05)]
MAR04209	[3.3055988230904573e-05]
MAR04408	[2.9457860559373696e-05]
MAR04410	[2.9457860559373696e-05]
MAR04454	[np.float64(7.456973094148011e-05)]
MAR04458	[np.float64(7.456973094148011e-05)]
MAR04465	[np.float64(7.456973094148011e-05)]
MAR04589	[np.float64(7.456973094148011e-05)]
MAR04652	[3.403269217263376e-05]
MAR06413	[3.3055988230904573e-05]
MAR06414	[6.738052001757399e-05]
MAR07704	[0.015956857496100273]
MAR07706	[0.015956857496100273]
MAR08772	[np.float64(7.456973094148011e-05)]
MAR08773	[np.float64(7.456973094148011e-05)]
MAR08774	[0.00013277844040396965]
MAR08775	[2.9412127499088146e-05]
MAR08777	[0.00013277844040396965]
MAR08778	[np.float64(7.456973094148011e-05)]
MAR08779	[np.float64(7.456973094148011e-05)]
MAR08780	[np.float64(7.456973094148011e-05)]
MAR08781	[0.00013277844040396965]
MAR08782	[np.float64(7.456973094148011e-05)]
MAR03975	[3.3867144279647894e-05]
MAR03977	[3.3867144279647894e-05]
MAR03979	[3.3867144279647894e-05]
MAR06911	[3.366031671804715e-05]
MAR06912	[3.3867144279647894e-05]
MAR06914	[2.8841287887561833e-05]
MAR06916	[2.8841287887561833e-05]
MAR06918	[2.8841287887561833e-05]
MAR06921	[2.8841287887561833e-05]
MAR03960	[7.06289065084333e-05]
MAR03980	[np.float64(7.456973094148011e-05)]
MAR03982	[np.float64(7.456973094148011e-05)]
MAR04767	[0.00013277844040396965]
MAR06608	[0.00013277844040396965]
MAR08409	[0.015956857496100273]
MAR08410	[np.float64(7.456973094148011e-05)]
MAR08413	[7.06289065084333e-05]
MAR08415	[7.06289065084333e-05]
MAR00156	[0.005060066926191334]
MAR00165	[0.005060066926191334]
MAR00168	[0.005060066926191334]
MAR00171	[0.005060066926191334]
MAR00174	[0.005060066926191334]
MAR00177	[0.005060066926191334]
MAR00180	[0.005060066926191334]
MAR00184	[0.005060066926191334]
MAR00188	[np.float64(7.456973094148011e-05)]
MAR00192	[np.float64(7.456973094148011e-05)]
MAR00196	[np.float64(7.456973094148011e-05)]
MAR00200	[np.float64(7.456973094148011e-05)]
MAR00204	[np.float64(7.456973094148011e-05)]
MAR00209	[np.float64(7.456973094148011e-05)]
MAR00213	[np.float64(7.456973094148011e-05)]
MAR00217	[np.float64(7.456973094148011e-05)]
MAR00226	[np.float64(7.456973094148011e-05)]
MAR00233	[np.float64(7.456973094148011e-05)]
MAR00237	[np.float64(7.456973094148011e-05)]
MAR00241	[np.float64(7.456973094148011e-05)]
MAR00245	[np.float64(7.456973094148011e-05)]
MAR00249	[np.float64(7.456973094148011e-05)]
MAR00255	[np.float64(7.456973094148011e-05)]
MAR00259	[np.float64(7.456973094148011e-05)]
MAR00263	[np.float64(7.456973094148011e-05)]
MAR00267	[np.float64(7.456973094148011e-05)]
MAR00271	[np.float64(7.456973094148011e-05)]
MAR00275	[np.float64(7.456973094148011e-05)]
MAR00279	[np.float64(7.456973094148011e-05)]
MAR00283	[np.float64(7.456973094148011e-05)]
MAR00289	[np.float64(7.456973094148011e-05)]
MAR00293	[np.float64(7.456973094148011e-05)]
MAR00297	[np.float64(7.456973094148011e-05)]
MAR00301	[np.float64(7.456973094148011e-05)]
MAR00305	[np.float64(7.456973094148011e-05)]
MAR00309	[np.float64(7.456973094148011e-05)]
MAR00313	[np.float64(7.456973094148011e-05)]
MAR00319	[np.float64(7.456973094148011e-05)]
MAR00323	[np.float64(7.456973094148011e-05)]
MAR00327	[np.float64(7.456973094148011e-05)]
MAR00331	[np.float64(7.456973094148011e-05)]
MAR00337	[np.float64(7.456973094148011e-05)]
MAR00341	[np.float64(7.456973094148011e-05)]
MAR00345	[np.float64(7.456973094148011e-05)]
MAR00349	[np.float64(7.456973094148011e-05)]
MAR00353	[np.float64(7.456973094148011e-05)]
MAR00357	[np.float64(7.456973094148011e-05)]
MAR00361	[np.float64(7.456973094148011e-05)]
MAR00365	[np.float64(7.456973094148011e-05)]
MAR00369	[np.float64(7.456973094148011e-05)]
MAR00373	[np.float64(7.456973094148011e-05)]
MAR00377	[np.float64(7.456973094148011e-05)]
MAR00381	[np.float64(7.456973094148011e-05)]
MAR00385	[np.float64(7.456973094148011e-05)]
MAR00389	[np.float64(7.456973094148011e-05)]
MAR00393	[np.float64(7.456973094148011e-05)]
MAR00397	[np.float64(7.456973094148011e-05)]
MAR00401	[np.float64(7.456973094148011e-05)]
MAR00405	[np.float64(7.456973094148011e-05)]
MAR00409	[np.float64(7.456973094148011e-05)]
MAR00413	[np.float64(7.456973094148011e-05)]
MAR00417	[np.float64(7.456973094148011e-05)]
MAR00421	[np.float64(7.456973094148011e-05)]
MAR00425	[np.float64(7.456973094148011e-05)]
MAR00429	[np.float64(7.456973094148011e-05)]
MAR00433	[np.float64(7.456973094148011e-05)]
MAR00437	[np.float64(7.456973094148011e-05)]
MAR02942	[np.float64(7.456973094148011e-05)]
MAR02943	[np.float64(7.456973094148011e-05)]
MAR02944	[np.float64(7.456973094148011e-05)]
MAR02945	[np.float64(7.456973094148011e-05)]
MAR02946	[np.float64(7.456973094148011e-05)]
MAR02947	[np.float64(7.456973094148011e-05)]
MAR02948	[np.float64(7.456973094148011e-05)]
MAR02949	[np.float64(7.456973094148011e-05)]
MAR02951	[np.float64(7.456973094148011e-05)]
MAR02952	[np.float64(7.456973094148011e-05)]
MAR02954	[np.float64(7.456973094148011e-05)]
MAR02955	[np.float64(7.456973094148011e-05)]
MAR02956	[np.float64(7.456973094148011e-05)]
MAR02957	[np.float64(7.456973094148011e-05)]
MAR02959	[np.float64(7.456973094148011e-05)]
MAR02961	[np.float64(7.456973094148011e-05)]
MAR02962	[np.float64(7.456973094148011e-05)]
MAR02963	[np.float64(7.456973094148011e-05)]
MAR02964	[np.float64(7.456973094148011e-05)]
MAR02965	[np.float64(7.456973094148011e-05)]
MAR02966	[np.float64(7.456973094148011e-05)]
MAR02967	[np.float64(7.456973094148011e-05)]
MAR02968	[np.float64(7.456973094148011e-05)]
MAR02969	[np.float64(7.456973094148011e-05)]
MAR02970	[np.float64(7.456973094148011e-05)]
MAR02971	[np.float64(7.456973094148011e-05)]
MAR02972	[np.float64(7.456973094148011e-05)]
MAR02973	[np.float64(7.456973094148011e-05)]
MAR02974	[np.float64(7.456973094148011e-05)]
MAR02975	[np.float64(7.456973094148011e-05)]
MAR02976	[np.float64(7.456973094148011e-05)]
MAR02977	[np.float64(7.456973094148011e-05)]
MAR02978	[np.float64(7.456973094148011e-05)]
MAR02979	[np.float64(7.456973094148011e-05)]
MAR02980	[np.float64(7.456973094148011e-05)]
MAR02981	[np.float64(7.456973094148011e-05)]
MAR02982	[np.float64(7.456973094148011e-05)]
MAR02983	[np.float64(7.456973094148011e-05)]
MAR02984	[np.float64(7.456973094148011e-05)]
MAR02985	[np.float64(7.456973094148011e-05)]
MAR02986	[np.float64(7.456973094148011e-05)]
MAR02987	[np.float64(7.456973094148011e-05)]
MAR02988	[np.float64(7.456973094148011e-05)]
MAR02989	[np.float64(7.456973094148011e-05)]
MAR02990	[np.float64(7.456973094148011e-05)]
MAR02991	[np.float64(7.456973094148011e-05)]
MAR02992	[np.float64(7.456973094148011e-05)]
MAR02994	[np.float64(7.456973094148011e-05)]
MAR02996	[np.float64(7.456973094148011e-05)]
MAR02998	[np.float64(7.456973094148011e-05)]
MAR02999	[np.float64(7.456973094148011e-05)]
MAR03000	[np.float64(7.456973094148011e-05)]
MAR03001	[np.float64(7.456973094148011e-05)]
MAR03002	[np.float64(7.456973094148011e-05)]
MAR03003	[np.float64(7.456973094148011e-05)]
MAR02152	[np.float64(7.456973094148011e-05)]
MAR02153	[np.float64(7.456973094148011e-05)]
MAR02154	[np.float64(7.456973094148011e-05)]
MAR02155	[np.float64(7.456973094148011e-05)]
MAR02156	[np.float64(7.456973094148011e-05)]
MAR02157	[np.float64(7.456973094148011e-05)]
MAR02158	[np.float64(7.456973094148011e-05)]
MAR02159	[np.float64(7.456973094148011e-05)]
MAR02160	[np.float64(7.456973094148011e-05)]
MAR02161	[np.float64(7.456973094148011e-05)]
MAR02162	[np.float64(7.456973094148011e-05)]
MAR02163	[np.float64(7.456973094148011e-05)]
MAR02164	[np.float64(7.456973094148011e-05)]
MAR02165	[np.float64(7.456973094148011e-05)]
MAR02166	[np.float64(7.456973094148011e-05)]
MAR02167	[np.float64(7.456973094148011e-05)]
MAR02168	[np.float64(7.456973094148011e-05)]
MAR02169	[np.float64(7.456973094148011e-05)]
MAR02170	[np.float64(7.456973094148011e-05)]
MAR02171	[np.float64(7.456973094148011e-05)]
MAR02173	[np.float64(7.456973094148011e-05)]
MAR02174	[np.float64(7.456973094148011e-05)]
MAR02175	[np.float64(7.456973094148011e-05)]
MAR02176	[np.float64(7.456973094148011e-05)]
MAR02178	[np.float64(7.456973094148011e-05)]
MAR02179	[np.float64(7.456973094148011e-05)]
MAR02180	[np.float64(7.456973094148011e-05)]
MAR02181	[np.float64(7.456973094148011e-05)]
MAR04295	[8.576115130268839e-05]
MAR02227	[np.float64(7.456973094148011e-05)]
MAR02228	[np.float64(7.456973094148011e-05)]
MAR02229	[np.float64(7.456973094148011e-05)]
MAR02230	[np.float64(7.456973094148011e-05)]
MAR02231	[np.float64(7.456973094148011e-05)]
MAR02232	[np.float64(7.456973094148011e-05)]
MAR02233	[np.float64(7.456973094148011e-05)]
MAR02234	[np.float64(7.456973094148011e-05)]
MAR02235	[np.float64(7.456973094148011e-05)]
MAR02236	[np.float64(7.456973094148011e-05)]
MAR02237	[np.float64(7.456973094148011e-05)]
MAR02238	[np.float64(7.456973094148011e-05)]
MAR02239	[np.float64(7.456973094148011e-05)]
MAR02240	[np.float64(7.456973094148011e-05)]
MAR02241	[np.float64(7.456973094148011e-05)]
MAR02242	[np.float64(7.456973094148011e-05)]
MAR02243	[np.float64(7.456973094148011e-05)]
MAR02244	[np.float64(7.456973094148011e-05)]
MAR02245	[np.float64(7.456973094148011e-05)]
MAR02246	[np.float64(7.456973094148011e-05)]
MAR02247	[np.float64(7.456973094148011e-05)]
MAR02249	[np.float64(7.456973094148011e-05)]
MAR02250	[np.float64(7.456973094148011e-05)]
MAR02251	[np.float64(7.456973094148011e-05)]
MAR02252	[np.float64(7.456973094148011e-05)]
MAR02254	[np.float64(7.456973094148011e-05)]
MAR02255	[np.float64(7.456973094148011e-05)]
MAR02256	[np.float64(7.456973094148011e-05)]
MAR02257	[np.float64(7.456973094148011e-05)]
MAR02305	[4.067851433658209e-05]
MAR02307	[np.float64(7.456973094148011e-05)]
MAR02309	[3.317093128180705e-05]
MAR02311	[np.float64(7.456973094148011e-05)]
MAR02315	[4.067851433658209e-05]
MAR02317	[np.float64(7.456973094148011e-05)]
MAR02319	[3.317093128180705e-05]
MAR02321	[np.float64(7.456973094148011e-05)]
MAR02324	[4.067851433658209e-05]
MAR02326	[np.float64(7.456973094148011e-05)]
MAR02328	[3.317093128180705e-05]
MAR02330	[np.float64(7.456973094148011e-05)]
MAR02332	[4.067851433658209e-05]
MAR02334	[np.float64(7.456973094148011e-05)]
MAR02336	[3.317093128180705e-05]
MAR02338	[np.float64(7.456973094148011e-05)]
MAR02342	[4.067851433658209e-05]
MAR02343	[np.float64(7.456973094148011e-05)]
MAR02344	[3.317093128180705e-05]
MAR02345	[np.float64(7.456973094148011e-05)]
MAR02347	[4.067851433658209e-05]
MAR02348	[np.float64(7.456973094148011e-05)]
MAR02349	[3.317093128180705e-05]
MAR02350	[np.float64(7.456973094148011e-05)]
MAR02353	[4.067851433658209e-05]
MAR02354	[np.float64(7.456973094148011e-05)]
MAR02355	[3.317093128180705e-05]
MAR02356	[np.float64(7.456973094148011e-05)]
MAR02361	[4.067851433658209e-05]
MAR02362	[np.float64(7.456973094148011e-05)]
MAR02363	[3.317093128180705e-05]
MAR02364	[np.float64(7.456973094148011e-05)]
MAR02190	[4.067851433658209e-05]
MAR02191	[np.float64(7.456973094148011e-05)]
MAR02193	[3.317093128180705e-05]
MAR02194	[np.float64(7.456973094148011e-05)]
MAR02201	[4.067851433658209e-05]
MAR02202	[np.float64(7.456973094148011e-05)]
MAR02203	[3.317093128180705e-05]
MAR02204	[np.float64(7.456973094148011e-05)]
MAR02205	[4.067851433658209e-05]
MAR02208	[np.float64(7.456973094148011e-05)]
MAR02209	[3.317093128180705e-05]
MAR02210	[np.float64(7.456973094148011e-05)]
MAR02211	[4.067851433658209e-05]
MAR02212	[np.float64(7.456973094148011e-05)]
MAR02213	[3.317093128180705e-05]
MAR02214	[np.float64(7.456973094148011e-05)]
MAR02215	[4.067851433658209e-05]
MAR02217	[np.float64(7.456973094148011e-05)]
MAR02218	[3.317093128180705e-05]
MAR02219	[np.float64(7.456973094148011e-05)]
MAR02259	[4.067851433658209e-05]
MAR02260	[np.float64(7.456973094148011e-05)]
MAR02261	[3.317093128180705e-05]
MAR02262	[np.float64(7.456973094148011e-05)]
MAR02263	[4.067851433658209e-05]
MAR02264	[np.float64(7.456973094148011e-05)]
MAR02265	[3.317093128180705e-05]
MAR02266	[np.float64(7.456973094148011e-05)]
MAR02267	[4.067851433658209e-05]
MAR02268	[np.float64(7.456973094148011e-05)]
MAR02269	[3.317093128180705e-05]
MAR02270	[np.float64(7.456973094148011e-05)]
MAR02281	[2.8841287887561833e-05]
MAR02282	[2.8841287887561833e-05]
MAR02284	[2.8841287887561833e-05]
MAR02286	[2.8841287887561833e-05]
MAR02287	[2.8841287887561833e-05]
MAR02292	[2.8841287887561833e-05]
MAR02293	[2.8841287887561833e-05]
MAR02294	[2.8841287887561833e-05]
MAR02295	[2.8841287887561833e-05]
MAR02296	[2.8841287887561833e-05]
MAR02359	[np.float64(7.456973094148011e-05)]
MAR02365	[np.float64(7.456973094148011e-05)]
MAR02288	[2.8841287887561833e-05]
MAR02289	[2.8841287887561833e-05]
MAR00709	[5.306890242565636e-05]
MAR02150	[np.float64(7.456973094148011e-05)]
MAR02151	[np.float64(7.456973094148011e-05)]
MAR02172	[np.float64(7.456973094148011e-05)]
MAR02177	[np.float64(7.456973094148011e-05)]
MAR02182	[np.float64(7.456973094148011e-05)]
MAR02248	[np.float64(7.456973094148011e-05)]
MAR02253	[np.float64(7.456973094148011e-05)]
MAR02258	[np.float64(7.456973094148011e-05)]
MAR02437	[0.00013277844040396965]
MAR02438	[np.float64(7.456973094148011e-05)]
MAR02439	[0.00013277844040396965]
MAR02440	[0.005852844278902521]
MAR02441	[2.8841287887561833e-05]
MAR02442	[0.00013277844040396965]
MAR02443	[0.00013277844040396965]
MAR02444	[0.00013277844040396965]
MAR02445	[0.00013277844040396965]
MAR02446	[0.00013277844040396965]
MAR02447	[0.00013277844040396965]
MAR02448	[0.00013277844040396965]
MAR02449	[0.00013277844040396965]
MAR02450	[0.00013277844040396965]
MAR02451	[0.00013277844040396965]
MAR02452	[0.00013277844040396965]
MAR02453	[0.00013277844040396965]
MAR02454	[0.00013277844040396965]
MAR02455	[np.float64(7.456973094148011e-05)]
MAR02456	[np.float64(7.456973094148011e-05)]
MAR02457	[np.float64(7.456973094148011e-05)]
MAR02458	[np.float64(7.456973094148011e-05)]
MAR02459	[np.float64(7.456973094148011e-05)]
MAR02460	[np.float64(7.456973094148011e-05)]
MAR02461	[np.float64(7.456973094148011e-05)]
MAR02462	[np.float64(7.456973094148011e-05)]
MAR02463	[np.float64(7.456973094148011e-05)]
MAR02464	[np.float64(7.456973094148011e-05)]
MAR02465	[np.float64(7.456973094148011e-05)]
MAR02466	[np.float64(7.456973094148011e-05)]
MAR02467	[np.float64(7.456973094148011e-05)]
MAR02468	[np.float64(7.456973094148011e-05)]
MAR02469	[np.float64(7.456973094148011e-05)]
MAR02470	[np.float64(7.456973094148011e-05)]
MAR06397	[np.float64(7.456973094148011e-05)]
MAR06402	[np.float64(7.456973094148011e-05)]
MAR06403	[9.620059724197572e-05]
MAR06404	[np.float64(7.456973094148011e-05)]
MAR02472	[np.float64(7.456973094148011e-05)]
MAR02475	[4.067851433658209e-05]
MAR02478	[np.float64(7.456973094148011e-05)]
MAR02480	[3.317093128180705e-05]
MAR02482	[np.float64(7.456973094148011e-05)]
MAR02484	[np.float64(7.456973094148011e-05)]
MAR02486	[4.067851433658209e-05]
MAR02489	[np.float64(7.456973094148011e-05)]
MAR02491	[3.317093128180705e-05]
MAR02493	[np.float64(7.456973094148011e-05)]
MAR02495	[0.00013277844040396965]
MAR02497	[4.067851433658209e-05]
MAR02499	[np.float64(7.456973094148011e-05)]
MAR02501	[3.317093128180705e-05]
MAR02503	[np.float64(7.456973094148011e-05)]
MAR02505	[np.float64(7.456973094148011e-05)]
MAR02510	[np.float64(7.456973094148011e-05)]
MAR02511	[3.262101882673672e-05]
MAR02512	[np.float64(7.456973094148011e-05)]
MAR02513	[np.float64(7.456973094148011e-05)]
MAR02514	[0.00013277844040396965]
MAR02515	[4.067851433658209e-05]
MAR02516	[np.float64(7.456973094148011e-05)]
MAR02518	[3.317093128180705e-05]
MAR02520	[np.float64(7.456973094148011e-05)]
MAR02522	[4.067851433658209e-05]
MAR02524	[np.float64(7.456973094148011e-05)]
MAR02526	[3.317093128180705e-05]
MAR02528	[np.float64(7.456973094148011e-05)]
MAR02530	[4.067851433658209e-05]
MAR02533	[np.float64(7.456973094148011e-05)]
MAR02535	[3.317093128180705e-05]
MAR02537	[np.float64(7.456973094148011e-05)]
MAR02540	[4.067851433658209e-05]
MAR02541	[np.float64(7.456973094148011e-05)]
MAR02542	[3.317093128180705e-05]
MAR02543	[np.float64(7.456973094148011e-05)]
MAR02544	[0.0063255333240134545]
MAR02545	[0.00013277844040396965]
MAR02546	[np.float64(7.456973094148011e-05)]
MAR02548	[np.float64(7.456973094148011e-05)]
MAR02549	[0.00013277844040396965]
MAR02550	[0.00013277844040396965]
MAR02551	[np.float64(7.456973094148011e-05)]
MAR02552	[np.float64(7.456973094148011e-05)]
MAR02553	[np.float64(7.456973094148011e-05)]
MAR02555	[np.float64(7.456973094148011e-05)]
MAR02556	[np.float64(7.456973094148011e-05)]
MAR02557	[np.float64(7.456973094148011e-05)]
MAR02558	[0.00013277844040396965]
MAR02559	[0.00013277844040396965]
MAR02560	[0.00013277844040396965]
MAR02561	[0.0063255333240134545]
MAR02562	[np.float64(7.456973094148011e-05)]
MAR02563	[np.float64(7.456973094148011e-05)]
MAR02565	[0.0063255333240134545]
MAR02566	[np.float64(7.456973094148011e-05)]
MAR02567	[0.00013277844040396965]
MAR02568	[0.0063255333240134545]
MAR02570	[np.float64(7.456973094148011e-05)]
MAR02571	[0.00013277844040396965]
MAR02572	[0.0063255333240134545]
MAR02573	[np.float64(7.456973094148011e-05)]
MAR02574	[np.float64(7.456973094148011e-05)]
MAR02576	[np.float64(7.456973094148011e-05)]
MAR02577	[0.00013277844040396965]
MAR02578	[0.0063255333240134545]
MAR02579	[np.float64(7.456973094148011e-05)]
MAR02580	[np.float64(7.456973094148011e-05)]
MAR02581	[np.float64(7.456973094148011e-05)]
MAR02582	[np.float64(7.456973094148011e-05)]
MAR02583	[2.9282009943475488e-05]
MAR02584	[2.9282009943475488e-05]
MAR02586	[0.0063255333240134545]
MAR02587	[0.00013277844040396965]
MAR02368	[np.float64(7.456973094148011e-05)]
MAR02371	[4.067851433658209e-05]
MAR02374	[0.00013277844040396965]
MAR02376	[0.00013277844040396965]
MAR02378	[np.float64(7.456973094148011e-05)]
MAR02380	[np.float64(7.456973094148011e-05)]
MAR02383	[4.067851433658209e-05]
MAR02387	[np.float64(7.456973094148011e-05)]
MAR02389	[3.317093128180705e-05]
MAR02391	[0.00013277844040396965]
MAR02393	[0.00013277844040396965]
MAR02395	[4.067851433658209e-05]
MAR02397	[np.float64(7.456973094148011e-05)]
MAR02399	[3.317093128180705e-05]
MAR02401	[np.float64(7.456973094148011e-05)]
MAR02403	[0.00013277844040396965]
MAR02408	[np.float64(7.456973094148011e-05)]
MAR02409	[3.262101882673672e-05]
MAR02410	[np.float64(7.456973094148011e-05)]
MAR02411	[np.float64(7.456973094148011e-05)]
MAR02412	[0.00013277844040396965]
MAR02415	[4.067851433658209e-05]
MAR02417	[np.float64(7.456973094148011e-05)]
MAR02419	[3.317093128180705e-05]
MAR02421	[np.float64(7.456973094148011e-05)]
MAR02423	[4.067851433658209e-05]
MAR02426	[np.float64(7.456973094148011e-05)]
MAR02428	[3.317093128180705e-05]
MAR02430	[np.float64(7.456973094148011e-05)]
MAR02433	[4.067851433658209e-05]
MAR02434	[np.float64(7.456973094148011e-05)]
MAR02435	[3.317093128180705e-05]
MAR02436	[np.float64(7.456973094148011e-05)]
MAR03444	[3.2172946689975885e-05]
MAR03445	[np.float64(7.456973094148011e-05)]
MAR03446	[np.float64(7.456973094148011e-05)]
MAR03447	[np.float64(7.456973094148011e-05)]
MAR03448	[3.2172946689975885e-05]
MAR03449	[3.262101882673672e-05]
MAR03450	[3.012129769288026e-05]
MAR03452	[3.2172946689975885e-05]
MAR03453	[3.262101882673672e-05]
MAR03454	[3.012129769288026e-05]
MAR03455	[3.262101882673672e-05]
MAR03456	[3.2172946689975885e-05]
MAR03457	[np.float64(7.456973094148011e-05)]
MAR03458	[np.float64(7.456973094148011e-05)]
MAR03459	[np.float64(7.456973094148011e-05)]
MAR03460	[3.262101882673672e-05]
MAR03461	[np.float64(7.456973094148011e-05)]
MAR03462	[3.262101882673672e-05]
MAR03463	[3.262101882673672e-05]
MAR03464	[np.float64(7.456973094148011e-05)]
MAR03466	[np.float64(7.456973094148011e-05)]
MAR03467	[3.262101882673672e-05]
MAR03468	[np.float64(7.456973094148011e-05)]
MAR03469	[np.float64(7.456973094148011e-05)]
MAR03470	[np.float64(7.456973094148011e-05)]
MAR03471	[np.float64(7.456973094148011e-05)]
MAR03472	[3.262101882673672e-05]
MAR00931	[np.float64(7.456973094148011e-05)]
MAR00932	[np.float64(7.456973094148011e-05)]
MAR00933	[np.float64(7.456973094148011e-05)]
MAR00934	[np.float64(7.456973094148011e-05)]
MAR00935	[np.float64(7.456973094148011e-05)]
MAR00936	[np.float64(7.456973094148011e-05)]
MAR00937	[np.float64(7.456973094148011e-05)]
MAR00938	[np.float64(7.456973094148011e-05)]
MAR00939	[np.float64(7.456973094148011e-05)]
MAR00940	[np.float64(7.456973094148011e-05)]
MAR00942	[np.float64(7.456973094148011e-05)]
MAR00943	[np.float64(7.456973094148011e-05)]
